manzanac,ed0,ed1,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30,ed1,pred_dec,pred,dif
7.60E+21,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,0,1,6,1,1,0,0,1,0,0.267188369,0,0
7.60E+21,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,1,3,0,1,1,3,0,0,0.239706171,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137728,0,0
7.60E+21,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,8,5,2,4,3,6,5,4,5,7,4,5,4,1,1.644025974,2,-1
7.60E+21,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3,2,3,3,0,2,2,1,1,1,0.819402252,1,0
7.60E+21,0,3,3,0,0,2,1,0,1,1,2,0,2,0,2,6,2,0,1,2,1,1,2,2,1,4,2,1,0,2,2,3,2.292380952,2,1
7.60E+21,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,2,1,1,3,0,1,0,1,1,2,1,1,0.839188624,1,0
7.60E+21,1,1,2,1,1,2,1,0,3,1,1,0,1,3,1,3,1,4,4,2,1,2,3,1,4,1,4,4,5,3,3,1,1.398571429,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0.008896721,0,0
7.60E+21,1,2,2,1,0,0,0,1,1,1,1,4,1,0,0,0,0,2,1,1,1,1,2,2,3,2,3,1,0,2,2,2,1.604192177,2,0
7.60E+21,0,1,6,3,5,1,1,1,0,4,0,3,1,1,5,1,1,1,2,1,1,0,3,4,3,2,1,1,3,5,2,1,1.562857143,2,-1
7.60E+21,4,6,5,10,7,7,9,13,6,11,4,4,12,9,11,8,9,8,15,12,16,14,8,12,16,15,15,10,12,16,9,6,6.194285714,6,0
7.60E+21,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.067210192,0,0
7.60E+21,0,3,1,4,2,2,8,1,2,3,8,6,0,3,2,4,0,4,5,1,6,5,2,9,3,4,5,1,5,5,2,3,2.748571429,3,0
7.60E+21,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.047984723,0,0
7.60E+21,2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,5,1,0,4,2,2,0,0,0,0.16257707,0,0
7.60E+21,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,1,1,1,4,4,1,1,2,2,1.443377928,1,1
7.60E+21,2,0,3,2,0,0,1,0,2,1,1,1,2,0,0,3,2,2,0,1,1,2,1,2,2,1,3,2,1,0,3,0,0.345760321,0,0
7.60E+21,4,4,6,6,0,4,8,8,8,3,8,8,9,6,7,6,4,10,4,8,8,10,8,8,10,11,8,5,10,10,2,4,4.288571429,4,0
7.60E+21,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,5,3,7,3,3,3,4,2,9,1,2,1.701428571,2,0
7.60E+21,1,3,3,1,3,2,3,2,1,5,3,1,1,2,0,1,2,5,1,3,6,3,2,5,2,3,7,0,3,0,3,3,2.495776398,2,1
7.60E+21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.026271653,0,0
7.60E+21,4,2,2,0,4,3,2,3,3,3,2,2,8,5,6,3,5,2,7,5,2,3,7,2,3,2,3,5,2,4,5,2,1.982857143,2,0
7.60E+21,2,5,3,4,2,3,1,2,2,6,2,3,2,2,2,0,2,6,2,4,0,4,0,6,7,4,5,3,2,5,3,5,2.494285714,2,3
7.60E+21,2,1,3,2,2,1,1,2,1,5,3,2,3,3,3,2,0,3,3,6,2,9,1,3,1,2,0,0,2,3,3,1,1.218043478,1,0
7.60E+21,0,0,2,2,0,1,0,2,2,0,3,6,1,6,3,3,3,4,3,1,3,2,3,7,4,3,2,3,3,0,5,0,1.351428571,1,-1
7.60E+21,4,2,7,5,6,6,3,7,3,8,1,3,4,6,7,3,0,9,3,4,3,9,7,9,5,7,6,6,5,3,5,2,2.844285714,3,-1
7.60E+21,0,0,0,0,2,0,1,2,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2,2,2,0,0,1,0,0.207227069,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001124683,0,0
7.60E+21,2,0,2,2,2,1,4,0,1,1,3,0,0,0,1,1,1,4,2,4,7,5,1,5,5,3,4,5,4,4,2,0,0.684285714,1,-1
7.60E+21,6,10,5,7,11,13,8,11,10,14,5,10,13,10,10,11,18,18,16,16,16,16,12,18,19,25,23,29,18,21,23,10,9.49,9,1
7.60E+21,0,1,0,1,0,0,0,2,1,1,3,0,1,1,1,1,2,1,5,1,0,0,1,0,0,0,1,1,1,1,0,1,0.848650332,1,0
7.60E+21,0,3,2,0,0,1,1,0,1,2,2,2,0,0,0,0,1,0,1,0,3,1,1,3,0,1,1,1,0,2,0,3,2.144275108,2,1
7.60E+21,0,0,2,0,1,1,3,1,0,3,0,0,1,3,1,5,3,1,6,2,4,2,2,2,4,3,2,2,1,0,2,0,0.376921029,0,0
7.60E+21,1,2,2,1,3,2,0,0,0,2,2,3,0,1,1,0,2,2,5,0,3,1,6,2,3,3,2,2,2,3,0,2,1.667619048,2,0
7.60E+21,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,2,0,1,0,1,0,1,0.676108681,1,0
7.60E+21,0,0,0,1,2,3,1,2,2,2,4,2,3,2,3,2,3,2,2,3,3,3,6,5,4,2,3,1,3,3,2,0,0.385892857,0,0
7.60E+21,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,3,0,2,1,1,1,0,0.36343567,0,0
7.60E+21,0,2,2,1,0,1,3,1,1,2,0,0,1,1,1,2,1,0,0,3,1,1,1,2,3,1,1,0,1,3,1,2,1.541799328,2,0
7.60E+21,2,1,0,1,3,2,3,1,2,1,3,2,3,1,3,0,3,1,1,5,4,5,8,3,9,4,4,3,6,5,2,1,1.234285714,1,0
7.60E+21,3,1,5,3,4,1,6,9,4,1,5,5,4,4,9,2,6,3,10,3,13,5,7,5,4,6,2,4,8,3,0,1,1.734285714,2,-1
7.60E+21,0,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,0,1,6,2,3,2,1,3,2,2,0,1,4,3,1,1.002821783,1,0
7.60E+21,2,3,0,4,3,2,2,3,1,1,2,1,2,2,2,3,4,3,4,4,5,6,2,8,6,4,2,5,10,9,2,3,2.664285714,3,0
7.60E+21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,2,0,0,0,0,2,1,1,1,0,0.126879864,0,0
7.60E+21,0,0,0,1,0,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,1,0,0,2,0,1,1,2,1,1,1,0,0.149093575,0,0
7.60E+21,0,1,4,1,3,2,0,1,1,1,1,2,1,5,6,1,1,2,6,4,1,2,2,2,3,2,2,1,2,2,0,1,1.027743197,1,0
7.60E+21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1,2,2,1,2,2,0,0.129267501,0,0
7.60E+21,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,1,0,1,1,2,0,0,0,1,2,0,1,1,0,0.22905422,0,0
7.60E+21,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,1,2,2,1,4,1,1,2,1,0,0.214249013,0,0
7.60E+21,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,3,3,0,1,2,2,3,1,0,4,4,1,5,0,0.234606463,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.05989084,0,0
7.60E+21,0,1,0,0,0,0,2,2,2,1,2,1,0,1,0,2,0,0,0,2,2,1,0,3,0,0,2,0,1,0,4,1,0.947865167,1,0
7.60E+21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,1,1,2,2,1,0,0,0.327299785,0,0
7.60E+21,0,2,0,0,0,0,0,0,1,0,2,0,2,1,1,0,4,1,9,4,11,3,7,8,5,6,5,2,3,5,0,2,1.758571429,2,0
7.60E+21,0,1,1,2,1,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,1,1,3,3,2,2,2,2,0,2,1,0.80912901,1,0
7.60E+21,0,0,0,0,0,1,0,2,0,1,0,2,0,0,1,5,1,0,1,1,2,0,0,2,2,2,2,2,0,0,4,0,0.280253665,0,0
7.60E+21,0,0,1,1,0,3,0,2,3,1,3,2,0,2,2,0,4,0,3,4,1,1,1,2,2,2,1,1,2,2,1,0,0.335603159,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0.056349643,0,0
7.60E+21,2,1,4,0,3,7,2,8,3,7,4,3,4,6,5,1,3,5,4,3,3,3,1,2,2,1,2,2,4,1,1,1,1.414285714,1,0
7.60E+21,3,4,7,8,11,12,10,7,6,8,6,5,6,8,8,8,9,11,9,6,6,12,5,15,9,3,10,12,9,9,9,4,4.977142857,5,-1
7.60E+21,2,1,2,1,1,4,3,0,2,1,1,3,2,1,2,3,2,3,6,2,0,2,3,3,3,4,3,6,3,6,3,1,1.237057823,1,0
7.60E+21,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,2,1,1,0,2,1,0,0,0.182701115,0,0
7.60E+21,1,3,1,2,2,2,4,0,5,2,2,4,6,7,2,7,1,3,6,10,8,13,7,9,6,8,9,7,9,11,7,3,2.894285714,3,0
7.60E+21,0,2,5,1,1,3,4,2,3,3,1,3,5,2,6,4,6,6,7,8,5,7,4,6,4,0,3,5,1,2,3,2,2.137142857,2,0
7.60E+21,0,1,0,0,3,0,0,0,0,2,1,1,4,2,2,0,2,2,4,0,2,2,3,1,2,4,1,1,0,0,0,1,0.929952146,1,0
7.60E+21,0,0,1,0,2,0,1,0,3,3,1,0,2,1,1,3,2,0,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0.562803233,1,-1
7.60E+21,1,0,0,0,1,2,0,0,0,1,2,2,4,2,2,6,2,3,4,2,2,2,0,0,1,3,4,2,4,3,5,0,0.362857143,0,0
7.60E+21,2,0,2,0,3,3,0,0,1,0,0,2,0,2,1,1,3,1,3,1,4,4,4,3,2,2,0,3,3,2,3,0,0.430590255,0,0
7.60E+21,1,2,0,0,4,3,5,2,0,1,1,0,1,1,0,2,4,1,1,1,5,1,2,1,2,0,2,2,3,1,1,2,1.820519481,2,0
7.60E+21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.024827937,0,0
7.60E+21,2,1,0,1,0,2,0,0,3,0,0,2,0,4,1,1,2,2,2,0,0,3,4,4,0,3,4,1,1,0,3,1,0.943608059,1,0
7.60E+21,0,2,2,2,1,2,2,1,2,2,1,1,0,1,0,1,1,3,3,2,2,2,2,2,3,1,4,2,2,2,1,2,1.659495105,2,0
7.60E+21,0,1,1,1,1,1,0,3,1,3,0,2,1,1,2,3,1,2,1,3,3,3,4,3,2,6,3,6,3,1,1,1,1.112005342,1,0
7.60E+21,5,2,3,4,2,6,4,4,6,2,5,6,3,4,2,3,4,7,8,2,6,6,6,4,7,6,2,3,4,7,3,2,2.211428571,2,0
7.60E+21,0,0,0,2,0,0,0,0,2,0,3,0,0,1,0,0,2,3,2,1,2,1,2,3,0,1,1,4,1,2,1,0,0.857586425,1,-1
7.60E+21,11,7,10,6,8,3,7,10,15,7,9,4,6,8,8,9,10,7,16,9,19,15,16,18,16,9,13,18,11,12,13,7,7.562857143,8,-1
7.60E+21,8,7,4,4,4,8,8,6,4,5,8,5,5,5,0,3,1,4,2,2,5,1,10,8,9,4,6,6,8,12,8,7,5.695714286,6,1
7.60E+21,1,0,1,0,3,3,0,4,4,5,1,6,3,2,2,1,5,2,1,4,2,2,3,5,2,2,2,4,1,1,1,0,0.558571429,1,-1
7.60E+21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,2,0,0,0,0.085910944,0,0
7.60E+21,1,2,0,4,1,3,1,4,7,3,0,5,6,3,4,6,5,5,7,6,1,2,9,4,4,5,3,5,4,4,5,2,2.044285714,2,0
7.60E+21,2,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,2,1,1,2,2,2,5,5,2,0,3,4,2,0,4,0,0.282197897,0,0
7.60E+21,1,2,0,1,1,1,0,0,2,1,2,0,3,2,0,1,2,3,4,3,1,1,3,3,4,0,3,2,4,2,2,2,1.631725872,2,0
7.60E+21,0,0,0,0,1,0,0,0,2,3,1,2,5,0,0,3,2,1,0,3,4,3,2,1,2,3,4,3,0,1,1,0,0.380285714,0,0
7.60E+21,4,0,1,1,0,1,1,0,4,1,0,1,3,0,2,3,1,1,1,4,1,3,0,7,2,3,2,4,0,3,3,0,1.199571429,1,-1
7.60E+21,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,0,1,0,2,1,0.800202555,1,0
7.60E+21,3,0,0,5,1,0,1,2,2,1,1,2,1,0,2,2,2,2,0,2,2,3,1,3,4,1,2,1,1,2,2,0,1.296993721,1,-1
7.60E+21,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,3,3,2,0,1,0,0,0,1,3,1,1,1,0.773463422,1,0
7.60E+21,4,10,9,2,5,5,2,4,6,2,0,3,6,3,5,3,3,2,3,3,2,2,5,10,8,7,5,4,5,13,5,10,7.615714286,8,2
7.60E+21,1,2,0,1,1,0,1,0,1,1,2,1,0,2,3,1,1,1,0,2,2,0,1,1,6,0,2,0,0,4,0,2,1.56,2,0
7.60E+21,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,2,3,1,1,1,2,0,0,0.128581876,0,0
7.60E+21,1,1,0,4,4,1,4,0,3,0,0,1,0,2,2,1,2,0,1,0,0,0,1,0,0,1,0,1,0,2,0,1,1.035714286,1,0
7.60E+21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,4,1,1,1,1,3,1,1,1,1,0.802920732,1,0
7.60E+21,0,1,1,0,1,2,0,1,2,2,2,0,1,1,2,2,1,0,1,2,0,2,3,2,1,1,1,0,2,2,1,1,0.701711863,1,0
7.60E+21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,1,2,3,0,0.118680933,0,0
7.60E+21,0,0,1,0,1,0,1,1,1,1,2,0,2,1,2,0,3,2,2,0,3,1,2,4,1,1,1,2,1,1,2,0,0.272664502,0,0
7.60E+21,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.257416191,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.050778257,0,0
7.60E+21,1,2,1,3,3,2,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,3,1,5,4,3,3,2,2,2,1.795714286,2,0
7.60E+21,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,1,1,1,1,2,2,6,4,0,0.278243777,0,0
7.60E+21,0,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,1,1,1,2,3,1,2,0,1,1,0,0,0,1,0.79305947,1,0
7.60E+21,0,3,0,1,0,1,0,1,4,6,3,0,1,0,0,0,2,0,1,4,3,2,3,0,1,0,2,0,1,2,2,3,2.231013784,2,1
7.60E+21,0,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,2,3,2,3,0,0,4,2,0,2,0,0,0,0.571946779,1,-1
7.60E+21,0,1,3,0,0,0,1,1,1,0,1,1,1,4,0,1,1,3,2,2,3,1,1,3,1,3,5,3,3,0,1,1,0.929495918,1,0
7.60E+21,4,3,1,3,3,5,2,0,2,1,0,0,1,1,1,3,1,4,2,1,1,1,3,7,4,8,5,6,4,3,3,3,2.562857143,3,0
7.60E+21,4,3,2,9,1,0,2,0,7,3,3,3,6,3,5,3,7,8,5,3,1,4,4,6,7,2,8,10,6,9,10,3,3.214285714,3,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,0.062044995,0,0
7.60E+21,1,3,0,1,0,1,2,2,5,3,4,2,1,2,4,3,5,6,2,2,4,2,5,4,7,5,6,7,3,3,4,3,2.617142857,3,0
7.60E+21,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0.174126203,0,0
7.60E+21,0,0,2,2,4,2,6,6,3,8,3,5,4,8,1,8,7,5,4,8,0,10,6,9,4,7,7,3,6,10,4,0,1.158571429,1,-1
7.60E+21,0,0,1,1,0,1,0,0,1,1,0,0,3,0,2,0,2,2,0,0,0,1,1,3,5,2,2,1,0,1,1,0,0.580424855,1,-1
7.60E+21,3,0,4,1,3,3,6,1,3,3,0,2,2,1,3,3,3,1,5,2,4,6,12,4,5,4,5,7,8,6,7,0,2.404285714,2,-2
7.60E+21,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,4,0,1,2,2,0,3,0,1,0,2,0,1,0,0,0.172847184,0,0
7.60E+21,1,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,1,0,2,0,0,1,1,2,4,1,3,1,0,0,0,0.143059505,0,0
7.60E+21,1,1,3,1,1,1,0,3,5,1,2,4,1,0,1,0,6,4,3,2,3,3,7,6,4,7,7,10,8,7,7,1,1.47,1,0
7.60E+21,3,5,2,4,8,0,3,4,6,4,5,9,6,3,7,2,6,4,6,4,5,6,6,9,5,4,3,5,5,5,3,5,3.652857143,4,1
7.60E+21,0,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,1,3,4,2,5,3,2,3,1,5,5,7,0,0,0.32,0,0
7.60E+21,2,3,6,1,2,1,4,0,2,3,4,3,1,1,1,2,3,4,1,1,2,0,3,1,0,1,0,0,0,0,0,3,2.401428571,2,1
7.60E+21,0,0,1,1,2,2,1,0,3,1,1,2,1,1,2,0,0,0,0,2,1,5,1,1,3,2,3,0,1,2,1,0,0.295654864,0,0
7.60E+21,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,2,1,1,1,1,1,1,0,3,1.94940128,2,1
7.60E+21,0,2,0,0,1,1,0,0,2,1,0,0,1,0,3,0,2,0,1,1,3,1,2,1,1,0,1,2,3,1,0,2,1.525973924,2,0
7.60E+21,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.096659601,0,0
7.60E+21,5,4,7,1,3,5,2,2,5,1,8,3,4,5,8,5,7,9,6,7,4,10,8,5,9,12,7,9,10,16,8,4,3.71,4,0
7.60E+21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,3,0,1,0,0.103627401,0,0
7.60E+21,0,1,1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,2,0,1,3,0,3,3,1,2,3,1,1,1,0,1,0.816506588,1,0
7.60E+21,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,1,3,0,2,1,5,2,0,0,0,0.185963043,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,3,1,1,1,0,0,0,0,0.27554104,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2,2,0,2,2,2,0,0.316668661,0,0
7.60E+21,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0.280541107,0,0
7.60E+21,0,2,0,1,0,0,1,2,2,1,0,0,1,1,0,1,0,3,1,5,3,1,3,3,2,2,4,0,7,0,3,2,1.671436782,2,0
7.60E+21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,3,0,1,0,0,5,1,0,1,0,0,0.178480571,0,0
7.60E+21,1,0,1,0,2,0,0,0,1,3,1,1,1,1,3,1,0,2,2,2,1,4,1,0,2,6,0,0,2,1,2,0,0.896144841,1,-1
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002529873,0,0
7.60E+21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.087168722,0,0
7.60E+21,0,1,1,0,2,1,1,0,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,3,0,2,0,1,2,0,0,1,0.814449921,1,0
7.60E+21,1,2,3,4,3,0,2,2,6,3,5,6,8,6,5,7,9,4,0,7,5,12,7,10,2,6,3,3,2,2,2,2,2.171428571,2,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.068060031,0,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.10852044,0,0
7.60E+21,0,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,2,4,1,3,3,1,7,6,1,1,0.958834221,1,0
7.60E+21,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,2,3,0,1,0,1,1,3,0,1,1,0,0.15388345,0,0
7.60E+21,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.027231295,0,0
7.60E+21,6,6,3,7,5,1,10,6,1,6,4,5,5,4,4,6,3,5,7,5,6,8,8,5,6,4,3,1,6,4,3,6,3.461428571,3,3
7.60E+21,4,1,3,7,8,3,5,8,5,8,3,6,4,12,7,6,3,3,7,3,8,3,16,8,8,4,1,2,8,5,5,1,2.08,2,-1
7.60E+21,3,2,1,2,2,2,1,1,2,3,0,2,2,0,1,1,3,2,3,3,2,2,2,0,2,2,5,4,2,4,5,2,1.757857143,2,0
7.60E+21,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,0,1,0,0,2,1,2,4,4,2,3,2,2,0,3,1,0,0.231578457,0,0
7.60E+21,0,0,1,0,1,2,3,2,1,2,1,0,3,1,1,2,3,2,1,2,4,4,1,5,1,2,0,1,2,2,0,0,0.335059524,0,0
7.60E+21,0,4,0,0,2,3,0,0,0,1,2,1,1,0,2,0,2,6,3,0,0,5,3,7,3,5,3,5,1,0,2,4,3.068357143,3,1
7.60E+21,0,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1,3,0,1,3,0,1,0.848106168,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,1,2,0,0.065697688,0,0
7.60E+21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,0,2,1,1,0,0.094929154,0,0
7.60E+21,1,2,3,3,4,2,10,8,8,6,5,3,5,2,5,5,2,2,4,7,8,2,4,1,1,4,3,6,8,3,3,2,2.3,2,0
7.60E+21,1,2,3,4,3,3,1,2,2,2,1,2,2,1,0,2,1,1,2,2,2,1,0,2,0,2,2,3,3,3,5,2,1.785026853,2,0
7.60E+21,16,14,12,9,17,7,10,5,10,7,9,7,4,6,7,4,6,9,6,7,2,6,8,9,7,6,9,6,7,8,12,14,12.43857143,12,2
7.60E+21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,2,1,0,4,1,0,0,0.46476544,0,0
7.60E+21,1,1,3,0,0,2,3,1,4,3,0,0,3,3,2,2,0,1,0,2,2,2,3,3,1,0,0,3,2,1,2,1,1.015290231,1,0
7.60E+21,1,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,4,1,1,1,2,1,2,6,6,2,4,6,0,0.344285714,0,0
7.60E+21,14,14,19,7,9,6,9,15,9,6,14,7,5,12,3,10,8,12,11,8,9,8,11,8,13,22,12,13,28,15,28,14,12.74142857,13,1
7.60E+21,3,4,4,3,5,2,3,2,3,7,4,6,3,6,6,2,10,4,4,3,9,8,6,9,5,7,5,2,6,4,4,4,3.748571429,4,0
7.60E+21,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,1,1,0,0,1,2,0,1,0,0,0,0.096250835,0,0
7.60E+21,0,0,0,4,4,1,4,3,2,5,1,5,4,3,1,3,1,4,6,1,2,4,1,2,2,3,2,5,0,2,2,0,0.828571429,1,-1
7.60E+21,0,0,1,2,2,0,0,1,0,1,1,0,1,1,1,2,2,0,1,2,1,1,1,3,0,0,0,0,0,0,0,0,0.238482817,0,0
7.60E+21,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,1,2,1,0,0,1,1,0,0,3,0,1,2,0,0,1,0.845266091,1,0
7.60E+21,8,2,4,2,4,4,8,7,3,2,5,4,4,4,2,7,4,6,3,4,6,4,4,8,7,4,6,7,10,11,9,2,2.668571429,3,-1
7.60E+21,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,0,2,2,0,1,1,0,1,1,2,1,1,0.738062411,1,0
7.60E+21,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,2,2,0,2,0,2,1,2,0,0.3064885,0,0
7.60E+21,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,0,1,0,1,0,0.062918353,0,0
7.60E+21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0.103895268,0,0
7.60E+21,0,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,2,1,4,3,2,2,1,2,4,1,1,0,2,0.647696666,1,1
7.60E+21,0,5,1,0,0,1,1,0,0,0,0,0,1,1,1,3,1,0,1,0,1,1,4,4,4,1,2,2,4,7,3,5,0.828588269,1,4
7.60E+21,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,2,0,0,2,1,2,0,0,3,0,2,0,1,0,0,0.339381654,0,0
7.60E+21,0,1,0,1,2,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,2,0,1,1,0.937044253,1,0
