manzanac,rte,pred2019,pred2019_dec,pred2018,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,5,4.527142857,4,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6,11,10,8,8,11,7,6,6,8,11,8,9
7.60E+21,,0,0.227505916,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0
7.60E+21,,0,0.281753635,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,2,2,1,1,2,0,2
7.60E+21,,4,4.022857143,4,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4,7,4,7,10,6,2,6,4,8,7,7,7
7.60E+21,,1,0.75090921,1,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1,1,3,1,1,1,3,1,0,2,1,1,1
7.60E+21,,0,0.435616163,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,0,3,1,0,0
7.60E+21,,1,0.545297597,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,3,2,1,2,2
7.60E+21,,0,0.249889488,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,1,0
7.60E+21,,1,0.8541163,1,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1,2,0,3,0,0,2,1,2,4,1,1,1
7.60E+21,,0,0.483705104,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1,2,1,0
7.60E+21,,0,0.451018315,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,2,2,1,2,0,2,5
7.60E+21,,6,5.805714286,8,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3,2,1,3,4,5,4,6,5,8,10,7,15
7.60E+21,,1,1.037611241,1,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2,1,0,0,1,1,3,4,5,2,0,2,2
7.60E+21,,1,0.667127706,1,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4,5,1,1,0,4,0,2,2,0,1,1,0
7.60E+21,,1,1.029642857,1,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0,4,0,5,1,3,6,4,1,0,2,1,2
7.60E+21,,1,0.633034862,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0,3,4,3
7.60E+21,,0,0.261504054,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,2,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.355485473,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,3,1,0,2,3,1,2,1
7.60E+21,,0,0.213918965,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.60E+21,,1,0.787008119,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1
7.60E+21,,1,1.213214286,2,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5,3,5,6,5,6,7,2,2,1,4,2,1
7.60E+21,,1,0.884981993,1,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3,7,2,3,4,1,2,3,1,1,0,1,2
7.60E+21,,0,0.338918872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,1,0.711307796,1,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1,1,1,1,1,2,0,1,2,1,0,1,1
7.60E+21,,0,0.347036657,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,1,0
7.60E+21,,1,0.549249938,1,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2,1,1,2,5,3,2,1,2,0,0,3,1
7.60E+21,,1,0.659085314,1,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2,2,3,0,4,5,3,2,2,4,0,1,2
7.60E+21,,0,0.291359986,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,1,2,0,1,1
7.60E+21,,0,0.152298247,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0,0,0
7.60E+21,,1,0.744570001,1,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2,0,0,0,1,1,1,0,1,0,0,3,2
7.60E+21,,4,3.546071429,4,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5,6,7,5,7,8,5,11,6,3,8,8,7
7.60E+21,,1,1.058369963,2,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3,2,5,2,6,2,5,4,4,2,4,3,4
7.60E+21,,1,0.810538545,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1,0,2,0,3,2,1,2,4,3,4,1,0
7.60E+21,,1,0.82519224,1,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3,1,0,0,3,1,2,2,1,3,1,2,0
7.60E+21,,1,1.345357143,1,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5,0,5,2,3,1,3,6,3,2,6,2,2
7.60E+21,,2,1.919795918,1,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3,3,4,5,3,6,4,2,6,2,2,6,4
7.60E+21,,0,0.152906144,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1
7.60E+21,,0,0.08854247,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0
7.60E+21,,0,0.385501044,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,2,0,3,2,1,1,0,2,0
7.60E+21,,1,0.521247852,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
7.60E+21,,1,0.502489749,1,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2,1,2,2,1,3,4,2,1,1,0,0,0
7.60E+21,,0,0.325783344,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,4,2,0,2,1
7.60E+21,,0,0.004796338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.102767181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
7.60E+21,,1,1.098126738,1,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0,2,2,2,3,3,2,1,4,2,1,1,1
7.60E+21,,1,0.522915664,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,3,1,1,6,1,0,0,1,1,1
7.60E+21,,0,0.13789884,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0
7.60E+21,,1,0.959047619,1,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2,0,2,2,0,1,2,4,3,1,4,4,1
7.60E+21,,1,1.444081633,2,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3,6,3,5,4,2,3,2,6,3,4,4,4
7.60E+21,,0,0.499761905,1,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1,2,0,1,0,2,1,3,1,3,3,1,3
7.60E+21,,0,0.09158394,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7.60E+21,,2,1.570989011,2,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4,2,1,1,4,0,4,0,3,2,2,1,3
7.60E+21,,0,0.400652192,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2,0
7.60E+21,,1,0.662795193,0,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1,0,1,1,2,1,3,0,1,0,3,1,1
7.60E+21,,1,1.056880966,1,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4,0,3,1,5,2,1,1,2,0,1,1,4
7.60E+21,,1,0.664817964,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,2,3,1,2,0,1,2
7.60E+21,,0,0.229197269,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,2,0,1,0,2,1,0,0,0,2,0
7.60E+21,,0,0.056810537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7.60E+21,,3,2.61863354,3,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5,3,7,7,5,9,7,3,7,2,4,2,5
7.60E+21,,0,0.219127356,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,1,0.885333625,1,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0,4,1,1,4,4,0,0,1,0,0,0,2
7.60E+21,,1,1.372986037,1,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1,2,4,2,3,2,3,5,3,4,7,1,4
7.60E+21,,0,0.180288193,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,0,1
7.60E+21,,0,0.311109912,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0
7.60E+21,,0,0.454814031,1,0,0,1,0,1,0,1,1,2,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1
7.60E+21,,2,2.012857143,2,1,4,0,2,2,4,0,0,4,0,1,3,1,4,2,2,3,1,5,2,2,5,3,5,2,6,8,4
7.60E+21,,1,0.640897243,1,0,0,0,0,3,0,2,2,2,1,1,3,0,2,0,2,2,1,1,1,3,0,2,1,0,0,1,1
7.60E+21,,0,0.149126613,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,2
7.60E+21,,2,1.56984127,2,0,3,2,3,3,2,2,2,2,3,2,1,4,2,2,5,2,5,1,5,2,3,1,2,3,3,4,4
7.60E+21,,1,1.012386905,1,1,1,0,1,1,3,1,1,0,0,0,2,2,2,0,3,2,4,2,1,2,0,1,1,1,0,6,0
7.60E+21,,1,0.598033327,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,1,3,3,1,1,0,2,1,0,1
7.60E+21,,0,0.318899886,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,2,1,0
7.60E+21,,0,0.243298663,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,2,2,0,1
7.60E+21,,0,0.26958879,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0
7.60E+21,,3,3.498571429,3,0,5,4,3,2,2,4,3,4,4,6,3,1,6,3,7,7,5,5,11,11,11,7,10,7,2,4,5
7.60E+21,,1,0.855019889,1,3,0,1,1,1,1,2,1,1,1,0,0,0,1,2,2,3,0,1,2,2,2,1,1,1,3,2,3
7.60E+21,,0,0.337361377,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7.60E+21,,1,0.912914704,1,2,2,2,0,0,1,2,0,1,1,1,3,4,0,1,4,2,1,2,2,2,4,0,3,1,0,2,6
7.60E+21,,0,0.198936531,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7.60E+21,,1,1.161493506,1,0,0,0,3,1,2,1,1,0,1,0,2,0,0,0,3,2,3,1,1,2,1,6,3,4,1,3,1
7.60E+21,,0,0.147595583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7.60E+21,,0,0.216024936,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
7.60E+21,,0,0.48495881,0,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,0
7.60E+21,,1,0.681400458,0,1,0,0,2,0,1,0,3,0,1,1,0,0,1,1,2,0,1,3,0,3,2,1,0,2,1,0,0
7.60E+21,,0,0.089918721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,2,1.829285714,1,2,0,0,2,3,1,3,4,3,4,3,2,5,2,5,5,1,1,6,5,6,1,2,2,3,2,4,1
7.60E+21,,0,0.010370053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
7.60E+21,,0,0.005405879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7.60E+21,,0,0.457719089,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,1,0,0,0,3,2,0,1
7.60E+21,,0,0.139798515,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7.60E+21,,0,0.492967867,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0,2,0,0,5,0,3,2,2,2,1,1,4
7.60E+21,,2,1.733809524,2,1,3,1,3,2,2,1,1,1,6,3,3,4,1,3,4,3,9,1,1,4,3,7,5,1,4,4,4
7.60E+21,,2,2.416071429,3,2,3,3,2,2,4,5,2,4,2,3,5,1,6,5,4,6,1,2,9,5,9,5,4,6,6,4,8
7.60E+21,,5,4.738571429,5,6,4,6,8,5,6,5,6,9,2,5,9,4,8,3,9,3,7,6,14,16,11,7,7,5,10,4,7
7.60E+21,,0,0.206033079,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,2,1,1
7.60E+21,,2,2.023333333,3,3,2,5,2,0,3,4,1,1,3,6,0,2,0,3,5,3,4,2,6,5,7,3,5,1,1,7,7
7.60E+21,,1,0.951640067,1,1,0,0,2,0,1,1,1,2,0,0,2,0,2,1,1,2,2,1,2,0,5,3,1,4,3,1,2
7.60E+21,,1,0.554935215,0,0,3,1,0,0,0,0,0,0,2,1,0,3,1,2,0,1,1,1,0,1,2,0,1,1,0,1,2
7.60E+21,,1,0.886655199,1,2,2,0,1,1,2,0,1,1,2,0,1,0,0,1,1,2,4,2,3,1,3,2,1,1,5,3,2
7.60E+21,,1,1.009115646,1,1,1,1,3,3,1,0,0,2,1,0,0,0,1,0,1,1,0,2,0,1,1,1,3,3,6,4,2
7.60E+21,,1,0.751132272,1,1,1,1,0,0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,3,3,1,1,2,0,3
7.60E+21,,1,0.590092197,1,1,1,1,0,0,0,0,1,1,0,2,1,2,0,2,4,1,2,2,2,2,3,2,2,2,1,2,0
7.60E+21,,0,0.128164966,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0
7.60E+21,,1,0.733142642,1,1,2,2,0,0,1,1,0,0,1,1,1,0,2,0,3,0,1,4,0,0,1,3,0,3,3,3,0
7.60E+21,,0,0.172902868,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1
7.60E+21,,1,0.878576852,0,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0,0,0,1,1,2,1,3,3,1,1,0,3
7.60E+21,,0,0.421905249,1,0,0,1,0,0,0,2,1,1,0,1,1,1,2,1,1,1,3,0,2,1,0,0,1,1,0,1,0
7.60E+21,,0,0.406054265,1,1,0,1,3,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,0,1,1,1,3,2,1
7.60E+21,,0,0.313442315,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,2,1,1,1,0
7.60E+21,,1,0.532195165,1,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,1,3,2,2,1,2,1,2,0,2,1,0,1
7.60E+21,,0,0.426568383,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,3,2,1,1,1,2,1,2,3,3,1
7.60E+21,,1,0.540578289,1,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,2,1,1,1,0,1,0,0,0,3,3
7.60E+21,,2,1.521428571,1,1,0,1,0,2,4,2,5,1,6,2,2,6,3,2,0,5,2,5,1,3,3,0,1,1,3,3,2
7.60E+21,,1,0.799022972,1,1,2,0,3,0,1,1,2,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,1,2,2,1,1
7.60E+21,,1,0.560539401,0,0,1,0,0,2,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,4,2,1,1,1,0,0,0
7.60E+21,,1,0.537897199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,2,0,2,2,3,0
7.60E+21,,4,3.812857143,4,2,3,3,5,5,5,2,8,4,4,9,10,8,8,7,9,6,7,8,13,8,16,4,9,10,7,5,11
7.60E+21,,2,1.722857143,2,3,3,0,4,3,2,3,2,2,5,4,1,2,2,3,2,4,4,3,4,4,2,3,1,1,2,6,2
7.60E+21,,0,0.449029293,1,1,1,0,0,1,0,3,0,1,0,3,0,0,0,0,1,2,1,0,1,2,2,0,4,0,2,0,0
7.60E+21,,1,0.583224339,1,1,0,1,0,1,0,1,1,1,0,3,0,0,0,1,0,1,1,4,1,1,1,2,2,2,6,3,0
7.60E+21,,0,0.377278957,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2
7.60E+21,,0,0.173015377,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,1,1,1,1,0,1,0,1
7.60E+21,,0,0.472975828,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,1,0,1,1,0,2,2
7.60E+21,,1,0.535852806,1,3,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1,2,1,1,2,1,1,2,0,0,1
7.60E+21,,1,1.108817734,1,1,1,4,0,1,1,0,2,1,0,1,0,0,0,1,1,0,2,4,0,3,2,1,3,1,6,0,0
7.60E+21,,1,0.949412328,1,0,2,1,1,2,0,1,3,1,2,2,1,1,0,1,4,0,5,1,4,5,2,0,3,1,2,2,3
7.60E+21,,0,0.118390949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,1,2
7.60E+21,,2,1.868571429,3,1,1,2,2,1,1,4,2,3,1,3,3,2,3,4,3,5,1,7,6,5,7,5,7,6,8,4,1
7.60E+21,,1,0.767327898,1,2,1,0,1,2,1,1,0,4,1,0,1,0,2,1,2,2,2,4,1,1,2,1,1,2,0,0,3
7.60E+21,,0,0.479981395,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,4,1,2,0,2,0,0,1,1
7.60E+21,,0,0.306885489,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,1,0,1,1,2,2
7.60E+21,,1,0.575611721,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,3,3,1,0,1,1
7.60E+21,,0,0.346652736,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,2,3,1,0,1,0,0
7.60E+21,,0,0.49953856,0,0,0,0,0,0,2,1,0,0,0,2,1,0,5,1,1,1,1,1,2,0,1,0,1,0,0,0,0
7.60E+21,,1,0.796779205,1,2,1,1,2,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,2,2,1,4,2,0,1,0,1
7.60E+21,,0,0.262713494,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,1,1,2,0,0,1,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.27094159,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,3
7.60E+21,,0,0.049977993,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,1,0.500479974,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,1,3,0,2,2,2,1,2,2,2,0,1
7.60E+21,,1,1.080369963,1,0,0,1,0,2,1,1,0,0,1,1,1,0,1,4,1,0,1,1,2,4,3,2,4,3,2,4,1
7.60E+21,,0,0.499463842,1,2,1,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,1,1,1,2,0,1,1,1,0,1,0
7.60E+21,,0,0.26791168,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,1,1,1,1,1,0,4,1,1
7.60E+21,,1,1.121071429,1,2,2,0,0,0,1,1,4,4,1,0,0,1,1,3,2,4,0,1,0,2,0,4,2,1,0,2,3
7.60E+21,,1,0.646025748,1,0,1,0,1,0,1,1,0,0,0,2,0,2,1,0,1,2,3,2,0,0,1,1,2,2,3,2,2
7.60E+21,,2,1.822919255,2,3,1,3,0,3,2,2,4,1,1,5,4,1,6,4,2,2,1,0,4,6,4,3,1,4,1,8,5
7.60E+21,,1,0.821837276,1,1,1,0,1,0,1,1,2,1,0,0,2,0,1,1,1,0,2,0,1,4,1,3,2,0,0,2,1
7.60E+21,,0,0.231562403,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,0,2,2,1,2,0
7.60E+21,,1,0.521070196,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,1,1,0,2,2,0,1,0,0,3,2
7.60E+21,,1,0.551355912,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,2,0,0,2,1,4,2,2,0,1,4,0,2
7.60E+21,,1,1.39374665,1,1,1,2,2,2,1,3,2,1,1,2,1,5,3,2,0,1,6,3,4,5,2,6,2,4,3,3,4
7.60E+21,,1,0.540118733,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,3,1,0
7.60E+21,,0,0.125935529,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
7.60E+21,,0,0.344084969,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1
7.60E+21,,0,0.270340742,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,2,3,0,0,0
7.60E+21,,1,0.659417713,1,0,1,0,1,0,1,0,1,1,2,1,0,3,1,1,2,1,1,2,0,1,3,1,2,1,1,3,0
7.60E+21,,0,0.196237387,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1
7.60E+21,,1,0.585990183,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,2,1,3,1,0,1,2,0,1,2,2
7.60E+21,,0,0.450614258,1,0,1,1,1,0,0,1,0,2,0,0,1,1,0,2,1,0,1,1,0,5,0,1,0,0,2,1,1
7.60E+21,,1,0.720445583,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0,3,4,1,2,1,1,6,2
7.60E+21,,1,0.960464286,1,0,3,1,4,0,2,1,1,3,2,0,2,1,3,2,0,1,0,1,1,1,1,1,1,2,0,2,0
7.60E+21,,0,0.227279249,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1
7.60E+21,,0,0.29700504,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.60E+21,,0,0.39673498,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,2,2,1,0,1,2,1,0,0,2,2,0
7.60E+21,,0,0.143793485,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0
7.60E+21,,0,0.140720644,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0
7.60E+21,,2,2.037204969,2,1,3,2,3,2,1,3,4,3,1,2,2,2,3,3,1,2,0,3,2,6,6,6,4,6,10,5,5
7.60E+21,,0,0.387969673,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,1,2,3,0,3,1,1,3,1,0,1,1,0,2
7.60E+21,,1,1.02047807,1,0,0,0,1,2,1,2,2,0,0,0,1,0,1,0,1,2,0,1,0,0,1,0,2,1,3,1,0
7.60E+21,,6,6.06,7,4,6,8,7,8,14,10,10,14,10,13,23,17,7,15,13,13,10,13,11,12,16,17,12,10,10,11,13
7.60E+21,,1,1.019602456,1,1,1,0,0,1,2,0,1,3,0,4,2,0,1,1,1,1,2,1,1,3,0,4,1,1,2,4,3
7.60E+21,,0,0.284439305,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,2,0,0,0,1,1,0,1,0,0,0,0,0
7.60E+21,,1,1.040403175,1,0,0,2,2,2,1,0,0,1,1,5,0,1,0,1,2,2,6,5,3,0,0,5,1,1,2,1,1
7.60E+21,,1,0.660079058,1,0,1,1,1,1,0,2,0,3,1,1,0,2,0,1,3,1,3,2,2,1,1,2,2,1,3,0,1
7.60E+21,,0,0.18289506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7.60E+21,,0,0.15557203,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,2,2,1
7.60E+21,,1,1.060824627,1,3,1,1,1,1,2,0,1,4,3,3,0,1,0,2,1,1,2,2,1,0,4,2,4,4,3,1,2
7.60E+21,,1,0.804676175,0,0,1,2,0,1,0,0,1,3,0,1,1,0,1,0,1,2,2,0,1,1,2,0,0,2,1,3,1
7.60E+21,,0,0.229563926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,3,2,0,2,1
7.60E+21,,0,0.174068269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,2,0,1,1,1
7.60E+21,,0,0.121125306,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,2,0,0,0,1,2,2
7.60E+21,,0,0.412268925,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,1
7.60E+21,,0,0.169593027,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,1,0,0,1,1,0
7.60E+21,,0,0.380569434,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3,0,0,2,1,1,1,3,1,1,2,0,0,1
7.60E+21,,1,0.54516078,0,0,0,0,1,0,0,0,3,0,0,3,1,0,1,1,0,1,0,0,2,1,2,5,1,1,0,0,2
7.60E+21,,6,6.162857143,8,5,10,12,7,6,10,9,12,9,8,9,7,6,11,6,12,17,7,16,8,14,14,9,12,17,12,7,7
