manzanac,ret,pred2020,pred2020_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,2,2.277142857,3,3,2,5,4,2,5,2,4,3,1,6,6,3,5,3,5,3,1,5,4,5,4,6,1,3,5,1,2
7.60E+21,,1,1.415714286,1,2,2,4,1,3,0,1,3,4,3,3,3,2,2,6,2,4,3,2,5,2,1,2,4,2,3,4,4
7.60E+21,,0,0.432928789,1,1,0,3,0,0,0,0,1,1,0,1,1,0,2,1,2,1,1,1,0,4,0,2,0,0,0,1,0
7.60E+21,,1,0.586619067,1,1,0,0,0,0,1,0,1,0,0,1,1,3,0,0,0,2,0,4,2,0,1,2,0,1,2,1,3
7.60E+21,,0,0.213225519,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,0,1,2,1,0,0,1
7.60E+21,,1,0.934952209,1,1,1,0,1,2,1,0,0,1,1,1,0,1,3,0,2,2,4,2,3,1,0,3,3,2,2,2,1
7.60E+21,,1,0.800275439,1,1,1,3,4,1,0,0,0,0,1,1,1,1,0,2,0,0,1,1,1,2,0,0,2,1,0,2,2
7.60E+21,,0,0.161956269,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,2,1,1,1,0,0,0
7.60E+21,,1,1.409421769,2,2,0,2,2,0,2,2,3,2,0,4,1,2,4,0,0,2,3,1,1,2,3,1,4,4,3,3,6
7.60E+21,,1,1.292012987,1,1,0,2,0,1,2,1,2,3,2,0,4,1,1,1,0,1,2,4,2,2,0,4,1,6,2,1,3
7.60E+21,,0,0.026476351,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.103599276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,5,4.868571429,4,5,5,4,6,3,5,7,8,3,3,7,8,5,4,6,3,8,8,11,14,8,9,14,13,7,7,13,12
7.60E+21,,1,0.65446079,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,0,1,6,1,1
7.60E+21,,0,0.289376674,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,1,3,0,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.188571429,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,8,5,2,4,3,6,5,4,5,7
7.60E+21,,1,0.621777481,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3,2,3,3,0,2
7.60E+21,,1,0.787343413,1,1,3,3,0,0,2,1,0,1,1,2,0,2,0,2,6,2,0,1,2,1,1,2,2,1,4,2,1
7.60E+21,,0,0.289855027,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,2,1,1,3,0,1,0,1
7.60E+21,,1,1.07584127,1,1,1,2,1,1,2,1,0,3,1,1,0,1,3,1,3,1,4,4,2,1,2,3,1,4,1,4,4
7.60E+21,,0,0.030230448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7.60E+21,,1,0.753657236,1,1,2,2,1,0,0,0,1,1,1,1,4,1,0,0,0,0,2,1,1,1,1,2,2,3,2,3,1
7.60E+21,,1,1.458571429,2,2,1,6,3,5,1,1,1,0,4,0,3,1,1,5,1,1,1,2,1,1,0,3,4,3,2,1,1
7.60E+21,,6,6.127142857,6,6,6,5,10,7,7,9,13,6,11,4,4,12,9,11,8,9,8,15,12,16,14,8,12,16,15,15,10
7.60E+21,,0,0.178300655,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
7.60E+21,,2,2.364285714,2,3,3,1,4,2,2,8,1,2,3,8,6,0,3,2,4,0,4,5,1,6,5,2,9,3,4,5,1
7.60E+21,,0,0.207024541,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0
7.60E+21,,1,0.765099078,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,5,1,0,4,2
7.60E+21,,1,0.596638678,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,1,1,1,4,4
7.60E+21,,1,0.827162889,1,1,0,3,2,0,0,1,0,2,1,1,1,2,0,0,3,2,2,0,1,1,2,1,2,2,1,3,2
7.60E+21,,4,4.247142857,5,5,4,6,6,0,4,8,8,8,3,8,8,9,6,7,6,4,10,4,8,8,10,8,8,10,11,8,5
7.60E+21,,1,0.708357143,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,5,3,7,3,3,3,4
7.60E+21,,2,1.72,2,2,3,3,1,3,2,3,2,1,5,3,1,1,2,0,1,2,5,1,3,6,3,2,5,2,3,7,0
7.60E+21,,0,0.094932762,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
7.60E+21,,2,2.052857143,2,2,2,2,0,4,3,2,3,3,3,2,2,8,5,6,3,5,2,7,5,2,3,7,2,3,2,3,5
7.60E+21,,2,2.482857143,2,2,5,3,4,2,3,1,2,2,6,2,3,2,2,2,0,2,6,2,4,0,4,0,6,7,4,5,3
7.60E+21,,1,1.192970522,1,1,1,3,2,2,1,1,2,1,5,3,2,3,3,3,2,0,3,3,6,2,9,1,3,1,2,0,0
7.60E+21,,1,1.30047619,1,1,0,2,2,0,1,0,2,2,0,3,6,1,6,3,3,3,4,3,1,3,2,3,7,4,3,2,3
7.60E+21,,3,3.431428571,4,4,2,7,5,6,6,3,7,3,8,1,3,4,6,7,3,0,9,3,4,3,9,7,9,5,7,6,6
7.60E+21,,0,0.416194454,0,0,0,0,0,2,0,1,2,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2,2,2
7.60E+21,,0,0.003260768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,2,1.71,2,2,0,2,2,2,1,4,0,1,1,3,0,0,0,1,1,1,4,2,4,7,5,1,5,5,3,4,5
7.60E+21,,10,10.25285714,9,10,10,5,7,11,13,8,11,10,14,5,10,13,10,10,11,18,18,16,16,16,16,12,18,19,25,23,29
7.60E+21,,1,0.737630952,1,1,1,0,1,0,0,0,2,1,1,3,0,1,1,1,1,2,1,5,1,0,0,1,0,0,0,1,1
7.60E+21,,1,0.50147047,1,1,3,2,0,0,1,1,0,1,2,2,2,0,0,0,0,1,0,1,0,3,1,1,3,0,1,1,1
7.60E+21,,1,1.133679654,1,1,0,2,0,1,1,3,1,0,3,0,0,1,3,1,5,3,1,6,2,4,2,2,2,4,3,2,2
7.60E+21,,1,1.172857143,1,1,2,2,1,3,2,0,0,0,2,2,3,0,1,1,0,2,2,5,0,3,1,6,2,3,3,2,2
7.60E+21,,0,0.288986212,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,2,0,1
7.60E+21,,2,1.557715173,1,1,0,0,1,2,3,1,2,2,2,4,2,3,2,3,2,3,2,2,3,3,3,6,5,4,2,3,1
7.60E+21,,0,0.295663093,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,3,0,2
7.60E+21,,1,0.626226483,1,1,2,2,1,0,1,3,1,1,2,0,0,1,1,1,2,1,0,0,3,1,1,1,2,3,1,1,0
7.60E+21,,2,1.764285714,2,2,1,0,1,3,2,3,1,2,1,3,2,3,1,3,0,3,1,1,5,4,5,8,3,9,4,4,3
7.60E+21,,3,2.744285714,3,3,1,5,3,4,1,6,9,4,1,5,5,4,4,9,2,6,3,10,3,13,5,7,5,4,6,2,4
7.60E+21,,1,0.817702848,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,0,1,6,2,3,2,1,3,2,2,0
7.60E+21,,2,1.993214286,3,3,3,0,4,3,2,2,3,1,1,2,1,2,2,2,3,4,3,4,4,5,6,2,8,6,4,2,5
7.60E+21,,0,0.31377562,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,2,0,0,0,0,2
7.60E+21,,0,0.358493777,0,1,0,0,1,0,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,1,0,0,2,0,1,1,2
7.60E+21,,2,1.572642857,1,1,1,4,1,3,2,0,1,1,1,1,2,1,5,6,1,1,2,6,4,1,2,2,2,3,2,2,1
7.60E+21,,0,0.257794445,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1,2,2
7.60E+21,,0,0.317832137,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,1,0,1,1,2,0,0,0,1,2
7.60E+21,,1,0.572022217,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,1,2,2,1,4,1
7.60E+21,,1,0.577859956,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,3,3,0,1,2,2,3,1,0,4
7.60E+21,,0,0.027486391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
7.60E+21,,1,0.688108766,1,1,1,0,0,0,0,2,2,2,1,2,1,0,1,0,2,0,0,0,2,2,1,0,3,0,0,2,0
7.60E+21,,0,0.245412444,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,1,1,2
7.60E+21,,2,1.87,1,2,2,0,0,0,0,0,0,1,0,2,0,2,1,1,0,4,1,9,4,11,3,7,8,5,6,5,2
7.60E+21,,1,0.690442414,1,1,1,1,2,1,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,1,1,3,3,2,2,2
7.60E+21,,1,0.722733386,1,1,0,0,0,0,1,0,2,0,1,0,2,0,0,1,5,1,0,1,1,2,0,0,2,2,2,2,2
7.60E+21,,1,0.933714286,1,1,0,1,1,0,3,0,2,3,1,3,2,0,2,2,0,4,0,3,4,1,1,1,2,2,2,1,1
7.60E+21,,0,0.039959495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,2,2.101428571,2,2,1,4,0,3,7,2,8,3,7,4,3,4,6,5,1,3,5,4,3,3,3,1,2,2,1,2,2
7.60E+21,,6,5.78,5,5,4,7,8,11,12,10,7,6,8,6,5,6,8,8,8,9,11,9,6,6,12,5,15,9,3,10,12
7.60E+21,,1,1.427714286,1,1,1,2,1,1,4,3,0,2,1,1,3,2,1,2,3,2,3,6,2,0,2,3,3,3,4,3,6
7.60E+21,,1,0.540080266,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,2,1,1,0
7.60E+21,,3,2.678571429,3,3,3,1,2,2,2,4,0,5,2,2,4,6,7,2,7,1,3,6,10,8,13,7,9,6,8,9,7
7.60E+21,,2,2.14,3,2,2,5,1,1,3,4,2,3,3,1,3,5,2,6,4,6,6,7,8,5,7,4,6,4,0,3,5
7.60E+21,,1,0.760928571,1,1,1,0,0,3,0,0,0,0,2,1,1,4,2,2,0,2,2,4,0,2,2,3,1,2,4,1,1
7.60E+21,,1,0.61352771,1,1,0,1,0,2,0,1,0,3,3,1,0,2,1,1,3,2,0,0,1,1,1,2,1,2,0,0,0
7.60E+21,,1,0.958469841,1,1,0,0,0,1,2,0,0,0,1,2,2,4,2,2,6,2,3,4,2,2,2,0,0,1,3,4,2
7.60E+21,,1,1.065325527,1,1,0,2,0,3,3,0,0,1,0,0,2,0,2,1,1,3,1,3,1,4,4,4,3,2,2,0,3
7.60E+21,,1,1.106215173,1,2,2,0,0,4,3,5,2,0,1,1,0,1,1,0,2,4,1,1,1,5,1,2,1,2,0,2,2
7.60E+21,,0,0.113430101,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
7.60E+21,,1,1.085918367,1,1,1,0,1,0,2,0,0,3,0,0,2,0,4,1,1,2,2,2,0,0,3,4,4,0,3,4,1
7.60E+21,,1,0.897475263,1,1,2,2,2,1,2,2,1,2,2,1,1,0,1,0,1,1,3,3,2,2,2,2,2,3,1,4,2
7.60E+21,,1,1.089026938,1,1,1,1,1,1,1,0,3,1,3,0,2,1,1,2,3,1,2,1,3,3,3,4,3,2,6,3,6
7.60E+21,,3,2.591428571,2,3,2,3,4,2,6,4,4,6,2,5,6,3,4,2,3,4,7,8,2,6,6,6,4,7,6,2,3
7.60E+21,,0,0.387505242,1,1,0,0,2,0,0,0,0,2,0,3,0,0,1,0,0,2,3,2,1,2,1,2,3,0,1,1,4
7.60E+21,,7,6.621428571,7,7,7,10,6,8,3,7,10,15,7,9,4,6,8,8,9,10,7,16,9,19,15,16,18,16,9,13,18
7.60E+21,,4,3.765714286,4,4,7,4,4,4,8,8,6,4,5,8,5,5,5,0,3,1,4,2,2,5,1,10,8,9,4,6,6
7.60E+21,,2,1.558571429,2,1,0,1,0,3,3,0,4,4,5,1,6,3,2,2,1,5,2,1,4,2,2,3,5,2,2,2,4
7.60E+21,,0,0.136790545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0
7.60E+21,,2,2.028571429,2,2,2,0,4,1,3,1,4,7,3,0,5,6,3,4,6,5,5,7,6,1,2,9,4,4,5,3,5
7.60E+21,,1,0.812914813,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,2,1,1,2,2,2,5,5,2,0,3,4
7.60E+21,,1,0.869861068,1,1,2,0,1,1,1,0,0,2,1,2,0,3,2,0,1,2,3,4,3,1,1,3,3,4,0,3,2
7.60E+21,,1,1.010560186,1,1,0,0,0,1,0,0,0,2,3,1,2,5,0,0,3,2,1,0,3,4,3,2,1,2,3,4,3
7.60E+21,,1,1.210367347,1,1,0,1,1,0,1,1,0,4,1,0,1,3,0,2,3,1,1,1,4,1,3,0,7,2,3,2,4
7.60E+21,,0,0.28028146,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,0
7.60E+21,,1,0.947548377,1,1,0,0,5,1,0,1,2,2,1,1,2,1,0,2,2,2,2,0,2,2,3,1,3,4,1,2,1
7.60E+21,,0,0.436614444,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,3,3,2,0,1,0,0,0,1
7.60E+21,,4,4.261428571,4,6,10,9,2,5,5,2,4,6,2,0,3,6,3,5,3,3,2,3,3,2,2,5,10,8,7,5,4
7.60E+21,,1,0.6271875,1,1,2,0,1,1,0,1,0,1,1,2,1,0,2,3,1,1,1,0,2,2,0,1,1,6,0,2,0
7.60E+21,,0,0.366224782,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,2,3,1,1
7.60E+21,,1,0.86815765,1,1,1,0,4,4,1,4,0,3,0,0,1,0,2,2,1,2,0,1,0,0,0,1,0,0,1,0,1
7.60E+21,,0,0.478326131,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,4,1,1,1,1,3
7.60E+21,,1,0.730842631,1,1,1,1,0,1,2,0,1,2,2,2,0,1,1,2,2,1,0,1,2,0,2,3,2,1,1,1,0
7.60E+21,,0,0.109112271,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0
7.60E+21,,1,0.73870872,1,1,0,1,0,1,0,1,1,1,1,2,0,2,1,2,0,3,2,2,0,3,1,2,4,1,1,1,2
7.60E+21,,0,0.319476455,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,0,0.123272627,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
7.60E+21,,1,1.246156463,1,1,2,1,3,3,2,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,3,1,5,4,3
7.60E+21,,0,0.341268482,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,1,1,1,1,2
7.60E+21,,0,0.489338869,0,0,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,1,1,1,2,3,1,2,0,1,1
7.60E+21,,1,0.910780731,1,1,3,0,1,0,1,0,1,4,6,3,0,1,0,0,0,2,0,1,4,3,2,3,0,1,0,2,0
7.60E+21,,1,0.766525434,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,2,3,2,3,0,0,4,2,0
7.60E+21,,1,0.906627747,1,1,1,3,0,0,0,1,1,1,0,1,1,1,4,0,1,1,3,2,2,3,1,1,3,1,3,5,3
7.60E+21,,2,1.970204082,2,2,3,1,3,3,5,2,0,2,1,0,0,1,1,1,3,1,4,2,1,1,1,3,7,4,8,5,6
7.60E+21,,3,2.505714286,2,3,3,2,9,1,0,2,0,7,3,3,3,6,3,5,3,7,8,5,3,1,4,4,6,7,2,8,10
7.60E+21,,0,0.124626547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,0
7.60E+21,,2,1.771428571,2,2,3,0,1,0,1,2,2,5,3,4,2,1,2,4,3,5,6,2,2,4,2,5,4,7,5,6,7
7.60E+21,,0,0.328796691,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1
7.60E+21,,2,2.478571429,3,3,0,2,2,4,2,6,6,3,8,3,5,4,8,1,8,7,5,4,8,0,10,6,9,4,7,7,3
7.60E+21,,1,0.650598694,1,1,0,1,1,0,1,0,0,1,1,0,0,3,0,2,0,2,2,0,0,0,1,1,3,5,2,2,1
7.60E+21,,3,2.58863354,3,3,0,4,1,3,3,6,1,3,3,0,2,2,1,3,3,3,1,5,2,4,6,12,4,5,4,5,7
7.60E+21,,0,0.384214818,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,4,0,1,2,2,0,3,0,1,0,2
7.60E+21,,0,0.344937714,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,1,0,2,0,0,1,1,2,4,1,3
7.60E+21,,2,1.896071429,2,2,1,3,1,1,1,0,3,5,1,2,4,1,0,1,0,6,4,3,2,3,3,7,6,4,7,7,10
7.60E+21,,3,3.271428571,3,4,5,2,4,8,0,3,4,6,4,5,9,6,3,7,2,6,4,6,4,5,6,6,9,5,4,3,5
7.60E+21,,1,1.032673469,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,1,3,4,2,5,3,2,3,1,5
7.60E+21,,1,1.123109244,1,2,3,6,1,2,1,4,0,2,3,4,3,1,1,1,2,3,4,1,1,2,0,3,1,0,1,0,0
7.60E+21,,1,0.977902029,1,1,0,1,1,2,2,1,0,3,1,1,2,1,1,2,0,0,0,0,2,1,5,1,1,3,2,3,0
7.60E+21,,0,0.456684644,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,2,1,1,1,1
7.60E+21,,1,0.613226736,1,1,2,0,0,1,1,0,0,2,1,0,0,1,0,3,0,2,0,1,1,3,1,2,1,1,0,1,2
7.60E+21,,0,0.136473101,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.60E+21,,4,3.76,4,5,4,7,1,3,5,2,2,5,1,8,3,4,5,8,5,7,9,6,7,4,10,8,5,9,12,7,9
7.60E+21,,0,0.254648668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2
7.60E+21,,1,0.65931279,1,1,1,1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,2,0,1,3,0,3,3,1,2,3,1
7.60E+21,,1,0.614043446,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,1,3,0,2,1,5
7.60E+21,,0,0.199443917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,3,1,1,1
7.60E+21,,0,0.334380176,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2,2,0
7.60E+21,,0,0.207674228,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0
7.60E+21,,1,0.851710713,1,1,2,0,1,0,0,1,2,2,1,0,0,1,1,0,1,0,3,1,5,3,1,3,3,2,2,4,0
7.60E+21,,1,0.558856155,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,3,0,1,0,0,5,1
7.60E+21,,1,0.863520924,1,1,0,1,0,2,0,0,0,1,3,1,1,1,1,3,1,0,2,2,2,1,4,1,0,2,6,0,0
7.60E+21,,0,0.005143715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.18592054,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7.60E+21,,1,0.695018415,1,0,1,1,0,2,1,1,0,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,3,0,2,0,1
7.60E+21,,2,2.142857143,3,3,2,3,4,3,0,2,2,6,3,5,6,8,6,5,7,9,4,0,7,5,12,7,10,2,6,3,3
7.60E+21,,0,0.042669713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
7.60E+21,,0,0.17636667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0
7.60E+21,,1,0.604072162,1,1,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,2,4,1,3,3,1
7.60E+21,,0,0.3838242,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,2,3,0,1,0,1,1,3
7.60E+21,,0,0.034881854,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,4,3.618571429,4,4,6,3,7,5,1,10,6,1,6,4,5,5,4,4,6,3,5,7,5,6,8,8,5,6,4,3,1
7.60E+21,,3,3.074285714,4,4,1,3,7,8,3,5,8,5,8,3,6,4,12,7,6,3,3,7,3,8,3,16,8,8,4,1,2
7.60E+21,,1,1.03536366,1,1,2,1,2,2,2,1,1,2,3,0,2,2,0,1,1,3,2,3,3,2,2,2,0,2,2,5,4
7.60E+21,,1,0.616768838,1,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,0,1,0,0,2,1,2,4,4,2,3,2,2
7.60E+21,,1,1.120011338,1,1,0,1,0,1,2,3,2,1,2,1,0,3,1,1,2,3,2,1,2,4,4,1,5,1,2,0,1
7.60E+21,,2,1.595714286,1,1,4,0,0,2,3,0,0,0,1,2,1,1,0,2,0,2,6,3,0,0,5,3,7,3,5,3,5
7.60E+21,,1,0.514105095,1,1,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1,3,0
7.60E+21,,0,0.022879058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1
7.60E+21,,0,0.156146783,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1,1,0
7.60E+21,,3,2.737142857,3,3,2,3,3,4,2,10,8,8,6,5,3,5,2,5,5,2,2,4,7,8,2,4,1,1,4,3,6
7.60E+21,,1,1.147706184,1,1,2,3,4,3,3,1,2,2,2,1,2,2,1,0,2,1,1,2,2,2,1,0,2,0,2,2,3
7.60E+21,,7,7.211428571,8,9,14,12,9,17,7,10,5,10,7,9,7,4,6,7,4,6,9,6,7,2,6,8,9,7,6,9,6
7.60E+21,,0,0.241443852,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,2,1,0
7.60E+21,,1,1.045714286,1,1,1,3,0,0,2,3,1,4,3,0,0,3,3,2,2,0,1,0,2,2,2,3,3,1,0,0,3
7.60E+21,,1,1.008488404,1,1,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,4,1,1,1,2,1,2,6,6
7.60E+21,,10,9.911428571,9,9,14,19,7,9,6,9,15,9,6,14,7,5,12,3,10,8,12,11,8,9,8,11,8,13,22,12,13
7.60E+21,,3,2.934285714,3,3,4,4,3,5,2,3,2,3,7,4,6,3,6,6,2,10,4,4,3,9,8,6,9,5,7,5,2
7.60E+21,,0,0.222749394,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,0,0,0,1,1,1,0,0,1,2,0
7.60E+21,,2,1.784285714,2,2,0,0,4,4,1,4,3,2,5,1,5,4,3,1,3,1,4,6,1,2,4,1,2,2,3,2,5
7.60E+21,,0,0.39122782,0,0,0,1,2,2,0,0,1,0,1,1,0,1,1,1,2,2,0,1,2,1,1,1,3,0,0,0,0
7.60E+21,,0,0.430565989,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2,1,2,1,0,0,1,1,0,0,3,0,1
7.60E+21,,3,2.52,3,3,2,4,2,4,4,8,7,3,2,5,4,4,4,2,7,4,6,3,4,6,4,4,8,7,4,6,7
7.60E+21,,0,0.318221993,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2,0,0,2,2,0,1,1,0,1
7.60E+21,,0,0.335743939,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,2,2,0,2,0
7.60E+21,,0,0.092953964,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,1,0,0,0,0
7.60E+21,,0,0.287644417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0
7.60E+21,,1,0.571572044,1,1,2,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,2,1,4,3,2,2,1,2,4
7.60E+21,,1,1.249791667,1,1,5,1,0,0,1,1,0,0,0,0,0,1,1,1,3,1,0,1,0,1,1,4,4,4,1,2,2
7.60E+21,,1,0.523766659,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,2,0,0,2,1,2,0,0,3,0,2
7.60E+21,,0,0.45755696,1,1,1,0,1,2,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1
7.60E+21,,0,0.379731511,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,1,1,2,3,0,3,0
7.60E+21,,0,0.327519077,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0
7.60E+21,,1,0.913469388,1,1,1,3,0,1,3,2,0,0,3,1,1,0,1,1,1,0,6,1,1,1,1,1,3,3,0,2,3
7.60E+21,,3,3.464285714,4,4,5,2,9,4,5,4,3,6,4,7,1,5,3,3,10,7,10,9,6,7,6,10,6,13,6,10,6
