manzanac,rte,pred2021,pred2021_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,1.202067669,2,2,2,1,1,2,3,1,1,2,4,3,2,1,0,2,4,2,0,3,5,0,5,2,3,4,4,0,0
7.60E+21,,0,0.16617339,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,1,0.725466111,1,1,1,0,1,1,3,0,0,2,0,1,1,0,3,0,1,0,0,0,0,3,0,3,1,1,1,1,2
7.60E+21,,0,0.425541701,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,3,1,1,1,1,1,1,1,1,1,1,0,1
7.60E+21,,3,3.038571429,3,3,4,5,6,2,5,5,3,6,7,6,3,5,8,4,5,2,8,10,3,7,7,4,6,6,2,3,6
7.60E+21,,2,1.814285714,2,2,2,3,4,3,3,1,2,4,3,4,6,5,5,6,3,8,3,3,4,4,6,3,5,3,5,1,4
7.60E+21,,0,0.266219555,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
7.60E+21,,0,0.276689477,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,1,0
7.60E+21,,1,0.509423663,1,1,0,1,0,1,1,0,0,1,2,0,0,0,3,2,0,2,1,1,0,1,1,0,0,1,0,2,1
7.60E+21,,1,0.53345442,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,1
7.60E+21,,1,0.851024101,1,1,1,1,2,0,0,5,2,2,2,1,2,3,0,1,0,2,2,3,1,5,2,0,2,2,2,1,3
7.60E+21,,0,0.435350863,0,1,1,2,0,0,1,1,0,1,1,1,1,2,1,1,1,0,0,0,1,2,0,0,0,0,1,0,1
7.60E+21,,0,0.244302347,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,2
7.60E+21,,1,0.91707978,1,1,1,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,5,2,2
7.60E+21,,1,0.63792524,1,1,1,0,1,0,0,2,2,0,2,1,1,3,1,0,2,3,1,3,2,0,2,3,1,2,2,2,2
7.60E+21,,1,0.863385204,1,1,1,1,0,2,2,0,4,1,1,0,0,0,1,0,3,1,1,0,1,2,3,0,1,2,1,4,2
7.60E+21,,0,0.093267664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
7.60E+21,,1,1.301428571,1,1,1,2,2,2,1,3,0,0,3,1,1,2,3,2,1,1,1,4,5,1,1,4,2,3,1,5,4
7.60E+21,,1,1.118910104,1,1,1,1,1,0,1,3,3,3,0,2,1,3,1,1,1,2,0,1,1,2,3,2,1,2,6,1,0
7.60E+21,,0,0.43482664,0,1,1,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,1,1,1,0,1,2,0,3,1,1,1
7.60E+21,,0,0.323313848,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0
7.60E+21,,1,0.554468773,1,1,1,1,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,1,0,0,1,2,1,0,1,3,2
7.60E+21,,1,0.552614522,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,1,4,3,2,3
7.60E+21,,0,0.031916198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,1,0.808761447,1,1,1,0,0,2,1,1,1,0,0,2,0,0,0,4,2,1,1,2,0,4,0,2,1,2,3,0,4
7.60E+21,,1,0.774243405,1,1,1,1,1,0,3,2,2,3,4,2,2,2,0,2,1,0,1,1,1,1,2,0,1,1,0,0,1
7.60E+21,,1,1.165604396,1,2,1,0,0,3,0,2,2,3,2,1,0,0,1,0,1,3,1,2,0,6,1,0,8,0,1,3,2
7.60E+21,,4,4.174285714,4,5,4,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6,11,10,8,8,11,7,6,6,8,11
7.60E+21,,0,0.147945706,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0
7.60E+21,,0,0.249073077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,2,2,1,1,2
7.60E+21,,3,3.432857143,3,4,4,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4,7,4,7,10,6,2,6,4,8,7
7.60E+21,,1,0.811026839,1,1,1,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1,1,3,1,1,1,3,1,0,2,1
7.60E+21,,1,0.568030214,1,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,0,3,1
7.60E+21,,1,0.636592364,1,1,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,3,2,1
7.60E+21,,0,0.262058507,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0
7.60E+21,,1,0.954386813,1,1,1,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1,2,0,3,0,0,2,1,2,4,1
7.60E+21,,0,0.306491953,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1,2
7.60E+21,,0,0.37544451,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,2,2,1,2,0
7.60E+21,,5,4.962857143,5,6,8,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3,2,1,3,4,5,4,6,5,8,10
7.60E+21,,1,1.086677871,1,1,1,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2,1,0,0,1,1,3,4,5,2,0
7.60E+21,,1,0.826002662,1,1,1,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4,5,1,1,0,4,0,2,2,0,1
7.60E+21,,1,0.982857143,1,1,1,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0,4,0,5,1,3,6,4,1,0,2
7.60E+21,,0,0.35451403,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0,3
7.60E+21,,0,0.159957814,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,2
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.500394323,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,3,1,0,2,3,1
7.60E+21,,0,0.243400579,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,1,0.771380795,1,1,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
7.60E+21,,1,1.482919255,2,1,2,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5,3,5,6,5,6,7,2,2,1,4
7.60E+21,,1,1.031321539,1,1,1,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3,7,2,3,4,1,2,3,1,1,0
7.60E+21,,0,0.03592126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.60E+21,,1,0.543290682,1,1,1,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1,1,1,1,1,2,0,1,2,1,0
7.60E+21,,0,0.168126149,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0
7.60E+21,,1,0.638674856,1,1,1,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2,1,1,2,5,3,2,1,2,0,0
7.60E+21,,1,0.913301435,0,1,1,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2,2,3,0,4,5,3,2,2,4,0
7.60E+21,,0,0.209818499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,1,2,0
7.60E+21,,0,0.228866957,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0
7.60E+21,,1,0.718799058,1,1,1,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2,0,0,0,1,1,1,0,1,0,0
7.60E+21,,3,2.975714286,4,4,4,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5,6,7,5,7,8,5,11,6,3,8
7.60E+21,,1,1.278571429,2,1,2,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3,2,5,2,6,2,5,4,4,2,4
7.60E+21,,1,0.595222087,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1,0,2,0,3,2,1,2,4,3,4
7.60E+21,,1,0.59175,1,1,1,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3,1,0,0,3,1,2,2,1,3,1
7.60E+21,,1,1.377591575,2,1,1,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5,0,5,2,3,1,3,6,3,2,6
7.60E+21,,2,1.614285714,2,2,1,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3,3,4,5,3,6,4,2,6,2,2
7.60E+21,,0,0.153593954,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1
7.60E+21,,0,0.15169687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
7.60E+21,,1,0.554327002,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,2,0,3,2,1,1,0
7.60E+21,,0,0.158485146,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
7.60E+21,,1,0.8808566,1,1,1,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2,1,2,2,1,3,4,2,1,1,0
7.60E+21,,0,0.31304259,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,4,2,0
7.60E+21,,0,0.058070763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
7.60E+21,,0,0.08646699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
7.60E+21,,1,0.817725758,1,1,1,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0,2,2,2,3,3,2,1,4,2,1
7.60E+21,,0,0.474020345,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,3,1,1,6,1,0,0,1
7.60E+21,,0,0.15349096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0
7.60E+21,,0,0.4924421,1,1,1,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2,0,2,2,0,1,2,4,3,1,4
7.60E+21,,1,1.127571429,1,1,2,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3,6,3,5,4,2,3,2,6,3,4
7.60E+21,,1,0.545125769,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1,2,0,1,0,2,1,3,1,3,3
7.60E+21,,0,0.038762032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7.60E+21,,2,1.923571429,1,2,2,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4,2,1,1,4,0,4,0,3,2,2
7.60E+21,,0,0.287623264,0,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1
7.60E+21,,1,0.614522684,1,1,0,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1,0,1,1,2,1,3,0,1,0,3
7.60E+21,,1,0.86,1,1,1,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4,0,3,1,5,2,1,1,2,0,1
7.60E+21,,1,0.661052926,1,1,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,2,3,1,2,0
7.60E+21,,0,0.451521962,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,2,0,1,0,2,1,0,0,0
7.60E+21,,0,0.140502231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
7.60E+21,,2,2.381428571,3,3,3,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5,3,7,7,5,9,7,3,7,2,4
7.60E+21,,0,0.112797245,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,1,0.572916667,1,1,1,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0,4,1,1,4,4,0,0,1,0,0
7.60E+21,,1,1.204256049,1,1,1,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1,2,4,2,3,2,3,5,3,4,7
7.60E+21,,0,0.278010144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1
7.60E+21,,0,0.169131016,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
7.60E+21,,0,0.43379294,0,0,1,0,0,1,0,1,0,1,1,2,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0
7.60E+21,,1,1.478367347,2,2,2,1,4,0,2,2,4,0,0,4,0,1,3,1,4,2,2,3,1,5,2,2,5,3,5,2,6
7.60E+21,,1,0.667535893,1,1,1,0,0,0,0,3,0,2,2,2,1,1,3,0,2,0,2,2,1,1,1,3,0,2,1,0,0
7.60E+21,,0,0.263005632,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0
7.60E+21,,1,1.162295918,2,2,2,0,3,2,3,3,2,2,2,2,3,2,1,4,2,2,5,2,5,1,5,2,3,1,2,3,3
7.60E+21,,1,0.814049694,1,1,1,1,1,0,1,1,3,1,1,0,0,0,2,2,2,0,3,2,4,2,1,2,0,1,1,1,0
7.60E+21,,1,0.523386833,0,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,1,3,3,1,1,0,2,1
7.60E+21,,0,0.216121983,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,2
7.60E+21,,0,0.247443628,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,2,2
7.60E+21,,0,0.207517829,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0
7.60E+21,,2,2.357142857,2,3,3,0,5,4,3,2,2,4,3,4,4,6,3,1,6,3,7,7,5,5,11,11,11,7,10,7,2
7.60E+21,,1,0.809124699,1,1,1,3,0,1,1,1,1,2,1,1,1,0,0,0,1,2,2,3,0,1,2,2,2,1,1,1,3
7.60E+21,,0,0.198508932,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7.60E+21,,1,0.925665584,1,1,1,2,2,2,0,0,1,2,0,1,1,1,3,4,0,1,4,2,1,2,2,2,4,0,3,1,0
7.60E+21,,0,0.150209226,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,1,1.00708826,1,1,1,0,0,0,3,1,2,1,1,0,1,0,2,0,0,0,3,2,3,1,1,2,1,6,3,4,1
7.60E+21,,0,0.169514136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.60E+21,,0,0.292879979,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7.60E+21,,0,0.359814128,1,0,0,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,1,2,3,0,1,0,1,0,0,0
7.60E+21,,1,0.557014438,1,1,0,1,0,0,2,0,1,0,3,0,1,1,0,0,1,1,2,0,1,3,0,3,2,1,0,2,1
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,1.274285714,1,2,1,2,0,0,2,3,1,3,4,3,4,3,2,5,2,5,5,1,1,6,5,6,1,2,2,3,2
7.60E+21,,0,0.027996213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
7.60E+21,,0,0.005139119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,1,0.589166052,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,1,0,0,0,3,2
7.60E+21,,0,0.10073208,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
7.60E+21,,1,0.582435119,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0,2,0,0,5,0,3,2,2,2,1
7.60E+21,,2,1.64,2,2,2,1,3,1,3,2,2,1,1,1,6,3,3,4,1,3,4,3,9,1,1,4,3,7,5,1,4
7.60E+21,,2,2.115357143,2,2,3,2,3,3,2,2,4,5,2,4,2,3,5,1,6,5,4,6,1,2,9,5,9,5,4,6,6
7.60E+21,,5,4.942857143,5,5,5,6,4,6,8,5,6,5,6,9,2,5,9,4,8,3,9,3,7,6,14,16,11,7,7,5,10
7.60E+21,,0,0.228544009,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,2
7.60E+21,,2,1.91,2,2,3,3,2,5,2,0,3,4,1,1,3,6,0,2,0,3,5,3,4,2,6,5,7,3,5,1,1
7.60E+21,,1,0.890657468,1,1,1,1,0,0,2,0,1,1,1,2,0,0,2,0,2,1,1,2,2,1,2,0,5,3,1,4,3
7.60E+21,,0,0.391435908,1,1,0,0,3,1,0,0,0,0,0,0,2,1,0,3,1,2,0,1,1,1,0,1,2,0,1,1,0
7.60E+21,,1,0.848899952,1,1,1,2,2,0,1,1,2,0,1,1,2,0,1,0,0,1,1,2,4,2,3,1,3,2,1,1,5
7.60E+21,,1,0.986938776,1,1,1,1,1,1,3,3,1,0,0,2,1,0,0,0,1,0,1,1,0,2,0,1,1,1,3,3,6
7.60E+21,,1,0.58378379,1,1,1,1,1,1,0,0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,3,3,1,1,2
7.60E+21,,1,0.518434342,1,1,1,1,1,1,0,0,0,0,1,1,0,2,1,2,0,2,4,1,2,2,2,2,3,2,2,2,1
7.60E+21,,0,0.106976466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
7.60E+21,,1,0.835435532,1,1,1,1,2,2,0,0,1,1,0,0,1,1,1,0,2,0,3,0,1,4,0,0,1,3,0,3,3
7.60E+21,,0,0.117529185,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,2,0,0,0,0
7.60E+21,,1,0.547148491,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0,0,0,1,1,2,1,3,3,1,1
7.60E+21,,0,0.440308049,0,0,1,0,0,1,0,0,0,2,1,1,0,1,1,1,2,1,1,1,3,0,2,1,0,0,1,1,0
7.60E+21,,1,0.757587318,0,0,1,1,0,1,3,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,0,1,1,1,3
7.60E+21,,0,0.23498879,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,2,1,1
7.60E+21,,0,0.43993735,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,1,3,2,2,1,2,1,2,0,2,1
7.60E+21,,1,0.63563706,1,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,3,2,1,1,1,2,1,2,3
7.60E+21,,0,0.480061368,0,1,1,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,2,1,1,1,0,1,0,0,0
7.60E+21,,1,1.301785714,1,2,1,1,0,1,0,2,4,2,5,1,6,2,2,6,3,2,0,5,2,5,1,3,3,0,1,1,3
7.60E+21,,1,0.667077334,1,1,1,1,2,0,3,0,1,1,2,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,1,2,2
7.60E+21,,0,0.460111461,1,1,0,0,1,0,0,2,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,4,2,1,1,1,0
7.60E+21,,0,0.313774495,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,2,0,2,2
7.60E+21,,3,3.174285714,3,4,4,2,3,3,5,5,5,2,8,4,4,9,10,8,8,7,9,6,7,8,13,8,16,4,9,10,7
7.60E+21,,2,1.775428571,2,2,2,3,3,0,4,3,2,3,2,2,5,4,1,2,2,3,2,4,4,3,4,4,2,3,1,1,2
7.60E+21,,1,0.597911714,1,0,1,1,1,0,0,1,0,3,0,1,0,3,0,0,0,0,1,2,1,0,1,2,2,0,4,0,2
7.60E+21,,1,0.646130445,1,1,1,1,0,1,0,1,0,1,1,1,0,3,0,0,0,1,0,1,1,4,1,1,1,2,2,2,6
7.60E+21,,0,0.170315944,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0
7.60E+21,,0,0.183842318,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,1,1,1,1,0,1
7.60E+21,,0,0.408861712,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,1,0,1,1,0
7.60E+21,,1,0.58578842,0,1,1,3,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1,2,1,1,2,1,1,2,0
7.60E+21,,1,0.801820728,1,1,1,1,1,4,0,1,1,0,2,1,0,1,0,0,0,1,1,0,2,4,0,3,2,1,3,1,6
7.60E+21,,1,0.965714286,1,1,1,0,2,1,1,2,0,1,3,1,2,2,1,1,0,1,4,0,5,1,4,5,2,0,3,1,2
7.60E+21,,0,0.148387374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0
7.60E+21,,2,2.047142857,2,2,3,1,1,2,2,1,1,4,2,3,1,3,3,2,3,4,3,5,1,7,6,5,7,5,7,6,8
7.60E+21,,1,0.771052367,1,1,1,2,1,0,1,2,1,1,0,4,1,0,1,0,2,1,2,2,2,4,1,1,2,1,1,2,0
7.60E+21,,0,0.424182496,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,4,1,2,0,2,0,0
7.60E+21,,0,0.29655143,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,1,0,1,1
7.60E+21,,0,0.391101619,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,3,3,1,0
7.60E+21,,0,0.262140304,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,2,3,1,0,1
7.60E+21,,0,0.430884548,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,5,1,1,1,1,1,2,0,1,0,1,0,0
7.60E+21,,1,0.699270858,1,1,1,2,1,1,2,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,2,2,1,4,2,0,1
7.60E+21,,0,0.223125652,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,1,1,2,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.129337989,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1
7.60E+21,,0,0.019385178,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,1,0.528462037,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,1,3,0,2,2,2,1,2,2,2
7.60E+21,,1,0.790679623,1,1,1,0,0,1,0,2,1,1,0,0,1,1,1,0,1,4,1,0,1,1,2,4,3,2,4,3,2
7.60E+21,,1,0.518216839,1,0,1,2,1,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,1,1,1,2,0,1,1,1,0
7.60E+21,,0,0.413822945,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,1,1,1,1,1,0,4
7.60E+21,,1,0.874563492,1,1,1,2,2,0,0,0,1,1,4,4,1,0,0,1,1,3,2,4,0,1,0,2,0,4,2,1,0
7.60E+21,,1,0.653011889,1,1,1,0,1,0,1,0,1,1,0,0,0,2,0,2,1,0,1,2,3,2,0,0,1,1,2,2,3
7.60E+21,,2,1.514285714,2,2,2,3,1,3,0,3,2,2,4,1,1,5,4,1,6,4,2,2,1,0,4,6,4,3,1,4,1
7.60E+21,,1,0.651446438,1,1,1,1,1,0,1,0,1,1,2,1,0,0,2,0,1,1,1,0,2,0,1,4,1,3,2,0,0
7.60E+21,,0,0.330617547,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,0,2,2,1
7.60E+21,,0,0.343592223,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,1,1,0,2,2,0,1,0,0
7.60E+21,,1,0.800756466,1,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,2,0,0,2,1,4,2,2,0,1,4
7.60E+21,,2,1.744494048,2,1,1,1,1,2,2,2,1,3,2,1,1,2,1,5,3,2,0,1,6,3,4,5,2,6,2,4,3
7.60E+21,,0,0.231847432,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,3
7.60E+21,,0,0.135652126,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
7.60E+21,,0,0.142368069,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0
7.60E+21,,1,0.551575202,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,2,3,0
7.60E+21,,1,0.520235567,1,1,1,0,1,0,1,0,1,0,1,1,2,1,0,3,1,1,2,1,1,2,0,1,3,1,2,1,1
7.60E+21,,0,0.135239953,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
7.60E+21,,1,0.55653114,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,2,1,3,1,0,1,2,0,1
7.60E+21,,1,0.504098313,0,0,1,0,1,1,1,0,0,1,0,2,0,0,1,1,0,2,1,0,1,1,0,5,0,1,0,0,2
