manzanac,,,pred2031,pred2031_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,,2,2.161286602,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,1,2,4,3,4,6,5,5,6,3,8,3
7.60E+21,,,0,0.009197018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0
7.60E+21,,,0,0.154562065,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
7.60E+21,,,0,0.295275255,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,2,0,0,0,3,2,0,2,1
7.60E+21,,,0,0.067018076,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
7.60E+21,,,1,0.825748829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,5,2,2,2,1,2,3,0,1,0,2,2
7.60E+21,,,0,0.352215753,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,1,1,1,1,2,1,1,1,0,0
7.60E+21,,,0,0.020630941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7.60E+21,,,1,0.570851141,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1
7.60E+21,,,1,0.776493231,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,2,2,0,2,1,1,3,1,0,2,3,1
7.60E+21,,,1,0.787775887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,4,1,1,0,0,0,1,0,3,1,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.732856783,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,0,0,3,1,1,2,3,2,1,1,1
7.60E+21,,,1,0.716927523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,3,3,0,2,1,3,1,1,1,2,0
7.60E+21,,,0,0.206601293,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,1
7.60E+21,,,0,0.13829811,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0
7.60E+21,,,0,0.28419483,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0
7.60E+21,,,0,0.325229454,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.658880234,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,1,0,0,2,0,0,0,4,2,1,1
7.60E+21,,,1,0.751675081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,2,3,4,2,2,2,0,2,1,0,1
7.60E+21,,,1,0.709907884,1,1,1,1,1,1,1,1,1,1,1,2,1,0,0,3,0,2,2,3,2,1,0,0,1,0,1,3,1
7.60E+21,,,3,2.637619048,3,3,3,3,3,3,3,3,4,4,4,5,4,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6
7.60E+21,,,0,0.080303265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7.60E+21,,,0,0.049920603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
7.60E+21,,,2,2.127142857,2,2,2,3,2,3,2,3,3,3,3,4,4,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4
7.60E+21,,,1,0.763035714,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1
7.60E+21,,,0,0.363288397,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1
7.60E+21,,,0,0.298242853,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1
7.60E+21,,,0,0.020924924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7.60E+21,,,1,0.904515515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1
7.60E+21,,,0,0.18607773,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0
7.60E+21,,,0,0.241714827,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0
7.60E+21,,,3,2.558571429,3,3,3,3,4,4,4,5,5,5,5,6,8,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3
7.60E+21,,,1,0.919670727,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2
7.60E+21,,,1,0.723698419,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4
7.60E+21,,,1,0.829062422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0
7.60E+21,,,0,0.267647776,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
7.60E+21,,,0,0.001275181,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.273674013,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3
7.60E+21,,,0,0.010217883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
7.60E+21,,,0,0.23344858,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0
7.60E+21,,,1,0.824481088,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5
7.60E+21,,,1,0.903035143,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.484828808,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1
7.60E+21,,,0,0.047575074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
7.60E+21,,,1,0.555730859,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2
7.60E+21,,,1,0.716280099,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2
7.60E+21,,,0,0.024472771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7.60E+21,,,0,0.072136852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,,1,0.635035834,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2
7.60E+21,,,2,1.814285714,2,2,2,2,2,2,3,3,3,3,4,4,4,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5
7.60E+21,,,1,0.915989013,1,1,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3
7.60E+21,,,0,0.472594927,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1
7.60E+21,,,1,0.804657631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3
7.60E+21,,,1,0.895252269,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5
7.60E+21,,,2,1.524553571,1,1,1,1,1,2,2,1,2,2,2,2,1,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3
7.60E+21,,,0,0.039683823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
7.60E+21,,,0,0.031916198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,,0,0.464944761,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1
7.60E+21,,,0,0.056136696,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1
7.60E+21,,,1,0.674571705,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2
7.60E+21,,,0,0.129708831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
7.60E+21,,,0,0.004134979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.828712307,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0
7.60E+21,,,0,0.301815697,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1
7.60E+21,,,0,0.039238016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7.60E+21,,,1,0.594584642,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2
7.60E+21,,,1,0.801788066,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3
7.60E+21,,,0,0.224450581,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1
7.60E+21,,,0,0.041760778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
7.60E+21,,,1,0.836637626,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4
7.60E+21,,,0,0.118114918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1
7.60E+21,,,0,0.348835922,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1
7.60E+21,,,1,0.739270989,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4
7.60E+21,,,0,0.431392732,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0
7.60E+21,,,0,0.204360338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0
7.60E+21,,,0,0.001372605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,,1,1.313255102,2,2,2,2,2,2,2,2,3,2,3,3,3,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5
7.60E+21,,,0,0.040766946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0
7.60E+21,,,1,0.689459895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0
7.60E+21,,,1,0.7248199,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1
7.60E+21,,,0,0.122905339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7.60E+21,,,0,0.041414321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0
7.60E+21,,,0,0.153427139,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,1,2,1,0,0,0,0
7.60E+21,,,1,0.933667285,1,1,1,1,1,1,2,1,1,1,2,2,2,1,4,0,2,2,4,0,0,4,0,1,3,1,4,2,2
7.60E+21,,,1,0.588311332,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,3,0,2,2,2,1,1,3,0,2,0,2
7.60E+21,,,0,0.000758058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.710705754,1,1,1,1,1,1,1,1,1,1,2,2,2,0,3,2,3,3,2,2,2,2,3,2,1,4,2,2,5
7.60E+21,,,1,0.810611194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,1,1,0,0,0,2,2,2,0,3
7.60E+21,,,0,0.224077437,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0
7.60E+21,,,0,0.06813807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0
7.60E+21,,,0,0.172761576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2
7.60E+21,,,0,0.16270626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,0
7.60E+21,,,2,2.14,2,2,2,3,2,3,3,3,3,2,2,3,3,0,5,4,3,2,2,4,3,4,4,6,3,1,6,3,7
7.60E+21,,,1,0.730545821,1,1,1,1,1,1,1,1,1,1,1,1,1,3,0,1,1,1,1,2,1,1,1,0,0,0,1,2,2
7.60E+21,,,0,0.118213612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0
7.60E+21,,,1,0.829223818,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0,1,2,0,1,1,1,3,4,0,1,4
7.60E+21,,,0,0.008224218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,0.655067065,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,1,2,1,1,0,1,0,2,0,0,0,3
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.029111185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
7.60E+21,,,0,0.195110739,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0
7.60E+21,,,1,0.640757417,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,2,0,1,0,3,0,1,1,0,0,1,1,2
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,1.264533355,1,1,1,2,1,2,1,2,1,1,1,2,1,2,0,0,2,3,1,3,4,3,4,3,2,5,2,5,5
7.60E+21,,,0,0.004134979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.193524148,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1
7.60E+21,,,0,0.076432752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
7.60E+21,,,1,0.609045402,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0
7.60E+21,,,1,1.091742784,1,2,2,1,1,2,2,2,2,2,2,2,2,1,3,1,3,2,2,1,1,1,6,3,3,4,1,3,4
7.60E+21,,,2,1.817204969,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,4,5,2,4,2,3,5,1,6,5,4
7.60E+21,,,4,3.845714286,4,4,4,5,5,5,5,5,5,5,5,5,5,6,4,6,8,5,6,5,6,9,2,5,9,4,8,3,9
7.60E+21,,,0,0.260814839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
7.60E+21,,,1,1.29,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,5,2,0,3,4,1,1,3,6,0,2,0,3,5
7.60E+21,,,1,0.656387347,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,0,1,1,1,2,0,0,2,0,2,1,1
7.60E+21,,,0,0.33846125,1,1,0,0,1,0,1,1,1,0,1,1,0,0,3,1,0,0,0,0,0,0,2,1,0,3,1,2,0
7.60E+21,,,1,0.599763496,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,1,1,2,0,1,1,2,0,1,0,0,1,1
7.60E+21,,,1,0.641629753,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,0,0,2,1,0,0,0,1,0,1
7.60E+21,,,1,0.527789545,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1,1,0,1,1,2,0,1,0,0
7.60E+21,,,1,0.585175998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,2,1,2,0,2,4
7.60E+21,,,0,0.005435721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,,1,0.730789842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,1,1,0,0,1,1,1,0,2,0,3
7.60E+21,,,0,0.051077258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
7.60E+21,,,0,0.481452566,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0
7.60E+21,,,0,0.160432205,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,0,1,1,1,2,1,1
7.60E+21,,,0,0.491181446,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,3,1,0,0,0,0,2,0,0,0,1,0,1
7.60E+21,,,0,0.192027388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0
7.60E+21,,,0,0.375424765,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,1
7.60E+21,,,0,0.274702557,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0
7.60E+21,,,0,0.409316464,0,1,0,1,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0
7.60E+21,,,1,0.976369711,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,2,4,2,5,1,6,2,2,6,3,2,0
7.60E+21,,,1,0.578934792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,0,1,1,2,0,1,0,1,1,1,0,0
7.60E+21,,,0,0.444128258,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,2,0,1,2,1,1,0,0,0,0,2,0
7.60E+21,,,0,0.048184425,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7.60E+21,,,2,2.208928571,3,3,3,3,3,3,3,3,3,3,3,4,4,2,3,3,5,5,5,2,8,4,4,9,10,8,8,7,9
7.60E+21,,,1,0.892514396,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,0,4,3,2,3,2,2,5,4,1,2,2,3,2
7.60E+21,,,1,0.567921485,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,3,0,1,0,3,0,0,0,0,1
7.60E+21,,,0,0.489703629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,3,0,0,0,1,0
7.60E+21,,,0,0.036270956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
7.60E+21,,,0,0.049054675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
7.60E+21,,,0,0.080864463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0
7.60E+21,,,1,0.517758954,1,0,1,1,1,1,1,1,1,1,0,1,1,3,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1
7.60E+21,,,1,0.549218398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,0,1,1,0,2,1,0,1,0,0,0,1,1
7.60E+21,,,1,0.650485216,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,2,0,1,3,1,2,2,1,1,0,1,4
7.60E+21,,,0,0.003260768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,,1,1.16101777,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,2,2,1,1,4,2,3,1,3,3,2,3,4,3
7.60E+21,,,1,0.81620154,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,0,1,2,1,1,0,4,1,0,1,0,2,1,2
7.60E+21,,,0,0.162228048,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
7.60E+21,,,0,0.16783932,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
7.60E+21,,,0,0.017891912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7.60E+21,,,0,0.005540093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7.60E+21,,,0,0.264114888,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,5,1,1
7.60E+21,,,1,0.604980905,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,1,2,0,1,1,1,0,0,1,0,1
7.60E+21,,,0,0.127829608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2
7.60E+21,,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,,0,0.038292089,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
7.60E+21,,,0,0.013116559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,,0,0.366113149,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0
7.60E+21,,,1,0.764735777,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2,1,1,0,0,1,1,1,0,1,4,1
7.60E+21,,,0,0.448823289,0,0,0,1,1,1,1,1,0,1,1,0,1,2,1,0,0,0,1,0,1,2,2,1,1,1,0,2,0
7.60E+21,,,0,0.2296319,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,2
7.60E+21,,,1,0.767738668,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,1,1,4,4,1,0,0,1,1,3,2
7.60E+21,,,0,0.441300589,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,2,0,2,1,0,1
7.60E+21,,,1,1.266490683,1,1,1,1,1,1,2,2,2,2,2,2,2,3,1,3,0,3,2,2,4,1,1,5,4,1,6,4,2
7.60E+21,,,1,0.660023845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,0,0,2,0,1,1,1
7.60E+21,,,0,0.146741311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,,0,0.154306367,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0
7.60E+21,,,0,0.468542741,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,2
7.60E+21,,,1,0.87058177,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,3,2,1,1,2,1,5,3,2,0
7.60E+21,,,0,0.128678801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0
7.60E+21,,,0,0.023524717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0
7.60E+21,,,0,0.033023602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7.60E+21,,,0,0.088752739,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0
7.60E+21,,,1,0.601703258,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,2,1,0,3,1,1,2
7.60E+21,,,0,0.102754122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1
7.60E+21,,,0,0.247926225,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2
7.60E+21,,,0,0.271874711,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,2,0,0,1,1,0,2,1
7.60E+21,,,0,0.446179215,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0
7.60E+21,,,1,0.877908199,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,4,0,2,1,1,3,2,0,2,1,3,2,0
