manzanac,gbh,pred2022,pred2022_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,1,0.576262077,1,1,1,1,0,0,2,0,0,0,1,1,0,1,0,1,0,1,0,2,0,1,4,2,0,0,2,1,1
7.60E+21,,0,0.415043007,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,3,2,1,0,3,1
7.60E+21,,1,0.613497718,1,1,1,1,1,0,0,1,1,2,1,1,0,0,0,0,0,0,2,1,1,0,1,1,3,2,1,3,2
7.60E+21,,0,0.083994975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
7.60E+21,,1,1.306050824,1,1,1,1,0,5,0,1,2,2,1,1,1,1,1,1,4,2,0,5,1,1,2,2,2,0,2,5,1
7.60E+21,,1,1.098858225,1,1,1,1,1,2,0,3,1,0,2,4,2,3,1,3,1,2,1,1,0,1,9,4,3,3,4,0,1
7.60E+21,,0,0.007033234,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,5,4.978571429,5,5,5,5,5,7,4,7,3,6,7,7,3,7,7,7,9,8,7,7,10,9,12,11,7,10,10,7,15
7.60E+21,,2,1.777142857,2,2,2,2,2,2,3,0,3,2,2,1,1,4,2,6,4,7,5,3,4,0,4,2,6,3,3,6,4
7.60E+21,,6,6.141428571,6,5,6,6,5,5,9,11,11,8,10,7,8,11,8,8,8,10,6,7,5,11,15,15,14,11,8,12,14
7.60E+21,,0,0.256318769,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,2,1
7.60E+21,,1,0.776411595,1,1,1,1,1,1,0,0,2,1,0,2,1,1,1,1,2,0,0,1,2,4,1,4,2,3,1,3,0
7.60E+21,,1,1.18613354,1,1,2,1,2,1,0,1,1,0,0,1,4,0,1,1,1,0,3,0,3,0,4,2,4,1,9,1,4
7.60E+21,,1,0.84526021,1,1,1,1,0,2,1,1,0,1,1,1,0,4,1,1,0,2,1,1,3,0,2,2,2,1,1,4,1
7.60E+21,,1,1.104454663,1,1,1,2,3,2,1,3,0,3,3,1,1,1,1,2,3,3,1,3,1,3,2,4,1,5,2,3,2
7.60E+21,,0,0.436007473,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,3,1,1,1,5,2
7.60E+21,,0,0.158131371,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,1,0,0
7.60E+21,,1,1.092306397,1,1,1,1,2,0,2,2,2,0,1,0,2,2,3,0,1,2,0,1,0,3,0,0,0,2,1,2,3
7.60E+21,,1,0.516740914,1,1,1,1,0,0,0,0,1,1,0,0,3,0,2,1,2,0,2,1,1,1,0,0,1,3,0,2,1
7.60E+21,,2,2.088571429,2,2,3,3,2,5,4,2,5,2,4,3,1,6,6,3,5,3,5,3,1,5,4,5,4,6,1,3,5
7.60E+21,,1,1.335306122,1,1,1,2,2,4,1,3,0,1,3,4,3,3,3,2,2,6,2,4,3,2,5,2,1,2,4,2,3
7.60E+21,,1,0.615810966,0,0,1,1,0,3,0,0,0,0,1,1,0,1,1,0,2,1,2,1,1,1,0,4,0,2,0,0,0
7.60E+21,,1,0.53347817,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,3,0,0,0,2,0,4,2,0,1,2,0,1,2
7.60E+21,,0,0.256303204,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,1,2,0,1,2,1,0
7.60E+21,,1,0.891490436,1,1,1,1,1,0,1,2,1,0,0,1,1,1,0,1,3,0,2,2,4,2,3,1,0,3,3,2,2
7.60E+21,,1,0.801469365,1,1,1,1,1,3,4,1,0,0,0,0,1,1,1,1,0,2,0,0,1,1,1,2,0,0,2,1,0
7.60E+21,,0,0.180426895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,2,1,1,1,0
7.60E+21,,1,1.181938776,1,1,2,2,0,2,2,0,2,2,3,2,0,4,1,2,4,0,0,2,3,1,1,2,3,1,4,4,3
7.60E+21,,1,0.930714286,1,1,1,1,0,2,0,1,2,1,2,3,2,0,4,1,1,1,0,1,2,4,2,2,0,4,1,6,2
7.60E+21,,0,0.020302244,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.001229874,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,5,4.855714286,5,5,4,5,5,4,6,3,5,7,8,3,3,7,8,5,4,6,3,8,8,11,14,8,9,14,13,7,7
7.60E+21,,0,0.460694272,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,2,1,1,2,0,1,6
7.60E+21,,0,0.303981714,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,1,0,2,2,1,3
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,1,0.991904762,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,3,8,5,2,4,3,6,5,4
7.60E+21,,0,0.388862872,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,3,2,3,3
7.60E+21,,1,0.728339927,1,1,1,1,3,3,0,0,2,1,0,1,1,2,0,2,0,2,6,2,0,1,2,1,1,2,2,1,4
7.60E+21,,0,0.3596221,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,0,0,0,2,1,0,0,0,2,1,1,3,0,1
7.60E+21,,1,0.945545777,1,1,1,1,1,2,1,1,2,1,0,3,1,1,0,1,3,1,3,1,4,4,2,1,2,3,1,4,1
7.60E+21,,0,0.07076793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7.60E+21,,1,0.964482715,1,1,1,1,2,2,1,0,0,0,1,1,1,1,4,1,0,0,0,0,2,1,1,1,1,2,2,3,2
7.60E+21,,1,1.295714286,2,1,2,2,1,6,3,5,1,1,1,0,4,0,3,1,1,5,1,1,1,2,1,1,0,3,4,3,2
7.60E+21,,6,6.318571429,6,6,6,6,6,5,10,7,7,9,13,6,11,4,4,12,9,11,8,9,8,15,12,16,14,8,12,16,15
7.60E+21,,0,0.190329685,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
7.60E+21,,2,1.942857143,2,2,2,3,3,1,4,2,2,8,1,2,3,8,6,0,3,2,4,0,4,5,1,6,5,2,9,3,4
7.60E+21,,0,0.173833677,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2
7.60E+21,,1,0.582035885,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,5,1,0
7.60E+21,,0,0.465410214,0,1,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,2,3,1,1,1
7.60E+21,,1,0.678477786,1,1,1,1,0,3,2,0,0,1,0,2,1,1,1,2,0,0,3,2,2,0,1,1,2,1,2,2,1
7.60E+21,,4,4.208571429,4,4,5,5,4,6,6,0,4,8,8,8,3,8,8,9,6,7,6,4,10,4,8,8,10,8,8,10,11
7.60E+21,,1,0.727142857,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,5,3,7,3,3
7.60E+21,,2,1.767103175,2,2,2,2,3,3,1,3,2,3,2,1,5,3,1,1,2,0,1,2,5,1,3,6,3,2,5,2,3
7.60E+21,,0,0.205875894,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
7.60E+21,,2,1.525714286,2,2,2,2,2,2,0,4,3,2,3,3,3,2,2,8,5,6,3,5,2,7,5,2,3,7,2,3,2
7.60E+21,,2,1.862857143,2,2,2,2,5,3,4,2,3,1,2,2,6,2,3,2,2,2,0,2,6,2,4,0,4,0,6,7,4
7.60E+21,,1,1.485384241,2,1,1,1,1,3,2,2,1,1,2,1,5,3,2,3,3,3,2,0,3,3,6,2,9,1,3,1,2
7.60E+21,,1,1.366534161,1,1,1,1,0,2,2,0,1,0,2,2,0,3,6,1,6,3,3,3,4,3,1,3,2,3,7,4,3
7.60E+21,,3,3.027142857,3,3,4,4,2,7,5,6,6,3,7,3,8,1,3,4,6,7,3,0,9,3,4,3,9,7,9,5,7
7.60E+21,,0,0.398269028,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,2
7.60E+21,,0,0.009060169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,2,1.73,1,2,2,2,0,2,2,2,1,4,0,1,1,3,0,0,0,1,1,1,4,2,4,7,5,1,5,5,3
7.60E+21,,10,9.697142857,10,10,9,10,10,5,7,11,13,8,11,10,14,5,10,13,10,10,11,18,18,16,16,16,16,12,18,19,25
7.60E+21,,0,0.441204628,1,1,1,1,1,0,1,0,0,0,2,1,1,3,0,1,1,1,1,2,1,5,1,0,0,1,0,0,0
7.60E+21,,1,0.751147967,1,1,1,1,3,2,0,0,1,1,0,1,2,2,2,0,0,0,0,1,0,1,0,3,1,1,3,0,1
7.60E+21,,1,1.037857143,1,1,1,1,0,2,0,1,1,3,1,0,3,0,0,1,3,1,5,3,1,6,2,4,2,2,2,4,3
7.60E+21,,1,1.166335892,1,1,1,1,2,2,1,3,2,0,0,0,2,2,3,0,1,1,0,2,2,5,0,3,1,6,2,3,3
7.60E+21,,0,0.338358595,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,1,0,0,2
7.60E+21,,1,1.225492458,1,2,1,1,0,0,1,2,3,1,2,2,2,4,2,3,2,3,2,3,2,2,3,3,3,6,5,4,2
7.60E+21,,0,0.230567031,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,3
7.60E+21,,1,0.831250844,1,1,1,1,2,2,1,0,1,3,1,1,2,0,0,1,1,1,2,1,0,0,3,1,1,1,2,3,1
7.60E+21,,2,1.704285714,2,2,2,2,1,0,1,3,2,3,1,2,1,3,2,3,1,3,0,3,1,1,5,4,5,8,3,9,4
7.60E+21,,3,2.644285714,3,3,3,3,1,5,3,4,1,6,9,4,1,5,5,4,4,9,2,6,3,10,3,13,5,7,5,4,6
7.60E+21,,1,0.904461321,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,0,1,6,2,3,2,1,3,2
7.60E+21,,2,2.115714286,2,2,3,3,3,0,4,3,2,2,3,1,1,2,1,2,2,2,3,4,3,4,4,5,6,2,8,6,4
7.60E+21,,0,0.243333668,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,1,2,2,0,0,0
7.60E+21,,0,0.289965693,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2,0,1,1,0,0,0,0,1,0,0,2,0,1
7.60E+21,,1,0.98680475,1,2,1,1,1,4,1,3,2,0,1,1,1,1,2,1,5,6,1,1,2,6,4,1,2,2,2,3,2
7.60E+21,,0,0.21115815,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1,2,0,1
7.60E+21,,0,0.242298828,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,1,0,1,1,2,0,0,0
7.60E+21,,0,0.417925225,1,1,0,1,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,1,2,2,1
7.60E+21,,1,0.504703803,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,3,1,3,3,0,1,2,2,3,1
7.60E+21,,0,0.277030116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
7.60E+21,,1,0.595282828,1,1,1,1,1,0,0,0,0,2,2,2,1,2,1,0,1,0,2,0,0,0,2,2,1,0,3,0,0
7.60E+21,,0,0.158297751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,0,1
7.60E+21,,2,1.624761905,2,2,1,2,2,0,0,0,0,0,0,1,0,2,0,2,1,1,0,4,1,9,4,11,3,7,8,5,6
7.60E+21,,1,0.703835937,1,1,1,1,1,1,2,1,0,0,1,0,0,1,0,2,0,0,0,0,2,1,0,1,1,1,3,3,2
7.60E+21,,0,0.494246805,1,1,1,1,0,0,0,0,1,0,2,0,1,0,2,0,0,1,5,1,0,1,1,2,0,0,2,2,2
7.60E+21,,1,0.765722488,1,1,1,1,0,1,1,0,3,0,2,3,1,3,2,0,2,2,0,4,0,3,4,1,1,1,2,2,2
7.60E+21,,0,0.005265822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,1,1.365714286,2,2,2,2,1,4,0,3,7,2,8,3,7,4,3,4,6,5,1,3,5,4,3,3,3,1,2,2,1
7.60E+21,,5,5.15,5,6,5,5,4,7,8,11,12,10,7,6,8,6,5,6,8,8,8,9,11,9,6,6,12,5,15,9,3
7.60E+21,,1,1.163949024,1,1,1,1,1,2,1,1,4,3,0,2,1,1,3,2,1,2,3,2,3,6,2,0,2,3,3,3,4
7.60E+21,,0,0.330402243,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,2,0,1,1,1,2,1
7.60E+21,,2,2.485714286,3,3,3,3,3,1,2,2,2,4,0,5,2,2,4,6,7,2,7,1,3,6,10,8,13,7,9,6,8
7.60E+21,,2,2.047142857,2,2,3,2,2,5,1,1,3,4,2,3,3,1,3,5,2,6,4,6,6,7,8,5,7,4,6,4,0
7.60E+21,,1,0.611836735,1,1,1,1,1,0,0,3,0,0,0,0,2,1,1,4,2,2,0,2,2,4,0,2,2,3,1,2,4
7.60E+21,,1,0.558680542,1,1,1,1,0,1,0,2,0,1,0,3,3,1,0,2,1,1,3,2,0,0,1,1,1,2,1,2,0
7.60E+21,,1,0.828969323,1,1,1,1,0,0,0,1,2,0,0,0,1,2,2,4,2,2,6,2,3,4,2,2,2,0,0,1,3
7.60E+21,,1,1.148285714,1,1,1,1,0,2,0,3,3,0,0,1,0,0,2,0,2,1,1,3,1,3,1,4,4,4,3,2,2
7.60E+21,,1,1.12125,1,1,1,2,2,0,0,4,3,5,2,0,1,1,0,1,1,0,2,4,1,1,1,5,1,2,1,2,0
7.60E+21,,0,0.040391827,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7.60E+21,,1,0.955813735,1,1,1,1,1,0,1,0,2,0,0,3,0,0,2,0,4,1,1,2,2,2,0,0,3,4,4,0,3
7.60E+21,,1,1.007862614,1,1,1,1,2,2,2,1,2,2,1,2,2,1,1,0,1,0,1,1,3,3,2,2,2,2,2,3,1
7.60E+21,,1,1.068296646,1,1,1,1,1,1,1,1,1,0,3,1,3,0,2,1,1,2,3,1,2,1,3,3,3,4,3,2,6
7.60E+21,,3,2.538571429,2,3,2,3,2,3,4,2,6,4,4,6,2,5,6,3,4,2,3,4,7,8,2,6,6,6,4,7,6
7.60E+21,,1,0.736752559,0,0,1,1,0,0,2,0,0,0,0,2,0,3,0,0,1,0,0,2,3,2,1,2,1,2,3,0,1
7.60E+21,,7,6.618571429,6,7,7,7,7,10,6,8,3,7,10,15,7,9,4,6,8,8,9,10,7,16,9,19,15,16,18,16,9
7.60E+21,,3,2.904285714,3,4,4,4,7,4,4,4,8,8,6,4,5,8,5,5,5,0,3,1,4,2,2,5,1,10,8,9,4
7.60E+21,,1,1.25,1,2,2,1,0,1,0,3,3,0,4,4,5,1,6,3,2,2,1,5,2,1,4,2,2,3,5,2,2
7.60E+21,,0,0.181245445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
7.60E+21,,2,2.005714286,2,2,2,2,2,0,4,1,3,1,4,7,3,0,5,6,3,4,6,5,5,7,6,1,2,9,4,4,5
7.60E+21,,1,0.672863107,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,2,2,1,1,2,2,2,5,5,2,0
7.60E+21,,1,1.041369432,1,1,1,1,2,0,1,1,1,0,0,2,1,2,0,3,2,0,1,2,3,4,3,1,1,3,3,4,0
7.60E+21,,1,0.719977618,1,1,1,1,0,0,0,1,0,0,0,2,3,1,2,5,0,0,3,2,1,0,3,4,3,2,1,2,3
7.60E+21,,1,0.709182813,1,1,1,1,0,1,1,0,1,1,0,4,1,0,1,3,0,2,3,1,1,1,4,1,3,0,7,2,3
7.60E+21,,0,0.210349616,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1
7.60E+21,,1,0.984289184,1,1,1,1,0,0,5,1,0,1,2,2,1,1,2,1,0,2,2,2,2,0,2,2,3,1,3,4,1
7.60E+21,,0,0.358973721,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,3,3,2,0,1,0,0
7.60E+21,,3,3.052857143,4,4,4,6,10,9,2,5,5,2,4,6,2,0,3,6,3,5,3,3,2,3,3,2,2,5,10,8,7
7.60E+21,,1,0.897638571,1,1,1,1,2,0,1,1,0,1,0,1,1,2,1,0,2,3,1,1,1,0,2,2,0,1,1,6,0
7.60E+21,,0,0.443015418,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,2,2,3
7.60E+21,,1,0.944403774,1,1,1,1,1,0,4,4,1,4,0,3,0,0,1,0,2,2,1,2,0,1,0,0,0,1,0,0,1
7.60E+21,,0,0.400537182,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,4,1,1,1
7.60E+21,,1,0.650442553,0,1,1,1,1,1,0,1,2,0,1,2,2,2,0,1,1,2,2,1,0,1,2,0,2,3,2,1,1
7.60E+21,,0,0.203716628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1
7.60E+21,,1,0.56953799,1,1,1,1,0,1,0,1,0,1,1,1,1,2,0,2,1,2,0,3,2,2,0,3,1,2,4,1,1
7.60E+21,,0,0.138223209,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,1,0
7.60E+21,,0,0.089795466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1
7.60E+21,,1,1.097824835,1,1,1,1,2,1,3,3,2,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,3,1,5
7.60E+21,,0,0.30948861,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2,1,1,1,1,1,1
7.60E+21,,0,0.335342418,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,1,1,1,0,1,1,1,1,2,3,1,2,0
7.60E+21,,1,0.758184524,1,1,1,1,3,0,1,0,1,0,1,4,6,3,0,1,0,0,0,2,0,1,4,3,2,3,0,1,0
7.60E+21,,1,0.612957934,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,2,3,2,3,0,0,4
7.60E+21,,1,1.052361772,1,1,1,1,1,3,0,0,0,1,1,1,0,1,1,1,4,0,1,1,3,2,2,3,1,1,3,1,3
7.60E+21,,2,1.68,2,2,2,2,3,1,3,3,5,2,0,2,1,0,0,1,1,1,3,1,4,2,1,1,1,3,7,4,8
7.60E+21,,2,2.292857143,3,3,2,3,3,2,9,1,0,2,0,7,3,3,3,6,3,5,3,7,8,5,3,1,4,4,6,7,2
7.60E+21,,0,0.15906836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,2
7.60E+21,,1,1.441428571,2,2,2,2,3,0,1,0,1,2,2,5,3,4,2,1,2,4,3,5,6,2,2,4,2,5,4,7,5
7.60E+21,,0,0.356299159,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1
7.60E+21,,3,2.514285714,3,2,3,3,0,2,2,4,2,6,6,3,8,3,5,4,8,1,8,7,5,4,8,0,10,6,9,4,7
7.60E+21,,1,0.842346939,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,3,0,2,0,2,2,0,0,0,1,1,3,5,2
7.60E+21,,2,1.862857143,2,3,3,3,0,4,1,3,3,6,1,3,3,0,2,2,1,3,3,3,1,5,2,4,6,12,4,5,4
7.60E+21,,1,0.678427624,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,4,0,1,2,2,0,3,0,1
7.60E+21,,0,0.346675403,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,1,1,0,2,0,0,1,1,2,4
7.60E+21,,2,1.632857143,2,2,2,2,1,3,1,1,1,0,3,5,1,2,4,1,0,1,0,6,4,3,2,3,3,7,6,4,7
7.60E+21,,3,2.734285714,3,3,3,4,5,2,4,8,0,3,4,6,4,5,9,6,3,7,2,6,4,6,4,5,6,6,9,5,4
7.60E+21,,1,0.672770181,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,2,1,0,0,1,1,3,4,2,5,3,2,3
7.60E+21,,1,1.400714286,1,1,1,2,3,6,1,2,1,4,0,2,3,4,3,1,1,1,2,3,4,1,1,2,0,3,1,0,1
7.60E+21,,1,0.940620658,1,1,1,1,0,1,1,2,2,1,0,3,1,1,2,1,1,2,0,0,0,0,2,1,5,1,1,3,2
7.60E+21,,0,0.498949402,0,0,0,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,0,0,1,2,1,1
7.60E+21,,0,0.436156295,1,1,1,1,2,0,0,1,1,0,0,2,1,0,0,1,0,3,0,2,0,1,1,3,1,2,1,1,0
7.60E+21,,0,0.209145866,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.60E+21,,4,3.868571429,4,4,4,5,4,7,1,3,5,2,2,5,1,8,3,4,5,8,5,7,9,6,7,4,10,8,5,9,12
7.60E+21,,0,0.140708592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
7.60E+21,,1,0.580597324,1,1,1,1,1,1,0,1,0,0,2,0,1,0,1,1,1,1,1,0,2,0,1,3,0,3,3,1,2
7.60E+21,,1,0.703257419,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,3,0,0,1,0,1,1,3,0,2
7.60E+21,,0,0.360153691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,1,0,3,1
7.60E+21,,0,0.280161435,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,2,1,2
7.60E+21,,0,0.154648535,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,0
7.60E+21,,1,0.750113324,1,1,1,1,2,0,1,0,0,1,2,2,1,0,0,1,1,0,1,0,3,1,5,3,1,3,3,2,2
7.60E+21,,0,0.190111281,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,3,0,1,0,0
7.60E+21,,1,1.002364934,1,1,1,1,0,1,0,2,0,0,0,1,3,1,1,1,1,3,1,0,2,2,2,1,4,1,0,2,6
7.60E+21,,0,0.006412433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.075424911,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
7.60E+21,,1,0.609237013,1,1,1,0,1,1,0,2,1,1,0,0,1,1,0,1,0,1,1,0,2,0,0,1,0,0,3,0,2
7.60E+21,,2,2.394285714,2,2,3,3,2,3,4,3,0,2,2,6,3,5,6,8,6,5,7,9,4,0,7,5,12,7,10,2,6
7.60E+21,,0,0.021337838,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,0,0.040942885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1
7.60E+21,,1,0.710021858,1,1,1,1,1,0,0,0,1,1,1,1,0,2,1,0,1,1,1,0,0,1,1,1,0,2,4,1,3
7.60E+21,,0,0.367586921,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,2,3,0,1,0,1
7.60E+21,,0,0.015688801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.60E+21,,3,3.095714286,3,4,4,4,6,3,7,5,1,10,6,1,6,4,5,5,4,4,6,3,5,7,5,6,8,8,5,6,4
7.60E+21,,3,2.751428571,3,3,4,4,1,3,7,8,3,5,8,5,8,3,6,4,12,7,6,3,3,7,3,8,3,16,8,8,4
7.60E+21,,1,0.664737405,1,1,1,1,2,1,2,2,2,1,1,2,3,0,2,2,0,1,1,3,2,3,3,2,2,2,0,2,2
7.60E+21,,1,0.620539786,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,2,1,0,1,0,0,2,1,2,4,4,2,3
7.60E+21,,1,0.927978896,1,1,1,1,0,1,0,1,2,3,2,1,2,1,0,3,1,1,2,3,2,1,2,4,4,1,5,1,2
7.60E+21,,1,1.315,2,2,1,1,4,0,0,2,3,0,0,0,1,2,1,1,0,2,0,2,6,3,0,0,5,3,7,3,5
7.60E+21,,0,0.396330738,0,1,1,1,1,0,0,0,4,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,2,1,1
7.60E+21,,0,0.043308448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
7.60E+21,,0,0.347397507,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,1
7.60E+21,,2,2.105714286,2,3,3,3,2,3,3,4,2,10,8,8,6,5,3,5,2,5,5,2,2,4,7,8,2,4,1,1,4
7.60E+21,,1,0.942676708,1,1,1,1,2,3,4,3,3,1,2,2,2,1,2,2,1,0,2,1,1,2,2,2,1,0,2,0,2
7.60E+21,,6,5.575714286,6,7,8,9,14,12,9,17,7,10,5,10,7,9,7,4,6,7,4,6,9,6,7,2,6,8,9,7,6
7.60E+21,,0,0.124401633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,1,0,0,1,1,2
7.60E+21,,1,0.874285714,1,1,1,1,1,3,0,0,2,3,1,4,3,0,0,3,3,2,2,0,1,0,2,2,2,3,3,1,0
7.60E+21,,1,0.555673295,1,1,1,1,0,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,4,1,1,1,2,1,2
