manzanac,rte,pred_2018,pred2018_dec,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ed30
7.60E+21,,0,0.492392726,1,0,1,1,0,0,1,2,0,0,0,3,2,0,2,1,1,0,1,1,0,0,1,0,2,1,1,1,3
7.60E+21,,0,0.371451268,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,2,1,0,1,1
7.60E+21,,1,0.93984127,1,2,0,0,5,2,2,2,1,2,3,0,1,0,2,2,3,1,5,2,0,2,2,2,1,3,1,2,0
7.60E+21,,1,0.54823564,2,0,0,1,1,0,1,1,1,1,2,1,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,1,1
7.60E+21,,0,0.346963857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,2,1,1,3
7.60E+21,,1,0.863102065,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,5,2,2,2,3,3
7.60E+21,,1,0.976647186,0,1,0,0,2,2,0,2,1,1,3,1,0,2,3,1,3,2,0,2,3,1,2,2,2,2,2,0,2
7.60E+21,,1,1.150038652,1,0,2,2,0,4,1,1,0,0,0,1,0,3,1,1,0,1,2,3,0,1,2,1,4,2,2,2,4
7.60E+21,,0,0.066045012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0
7.60E+21,,1,1.111360544,2,2,2,1,3,0,0,3,1,1,2,3,2,1,1,1,4,5,1,1,4,2,3,1,5,4,4,2,5
7.60E+21,,1,1.188061224,1,1,0,1,3,3,3,0,2,1,3,1,1,1,2,0,1,1,2,3,2,1,2,6,1,0,3,2,6
7.60E+21,,1,0.67865491,0,0,1,0,0,1,1,1,0,2,0,1,1,0,1,1,1,1,0,1,2,0,3,1,1,1,3,1,1
7.60E+21,,0,0.451674908,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0
7.60E+21,,1,0.701829404,1,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,1,0,0,1,2,1,0,1,3,2,4,0,0
7.60E+21,,1,0.765569168,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,3,1,4,3,2,3,2,4,3
7.60E+21,,0,0.009060169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,1,0.752613757,0,0,2,1,1,1,0,0,2,0,0,0,4,2,1,1,2,0,4,0,2,1,2,3,0,4,5,3,3
7.60E+21,,1,0.946827101,1,1,0,3,2,2,3,4,2,2,2,0,2,1,0,1,1,1,1,2,0,1,1,0,0,1,0,1,2
7.60E+21,,1,1.491428571,0,0,3,0,2,2,3,2,1,0,0,1,0,1,3,1,2,0,6,1,0,8,0,1,3,2,3,4,5
7.60E+21,,4,3.551428571,6,2,3,7,3,1,7,2,9,7,6,9,5,9,8,6,11,10,8,8,11,7,6,6,8,11,8,9,5
7.60E+21,,0,0.171161472,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.349016248,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,2,2,2,1,1,2,0,2,0
7.60E+21,,4,4.014285714,2,5,8,1,5,4,7,2,5,5,2,5,8,1,6,4,7,4,7,10,6,2,6,4,8,7,7,7,8
7.60E+21,,1,0.748273001,0,0,2,1,2,2,1,0,2,1,4,1,2,0,4,1,1,3,1,1,1,3,1,0,2,1,1,1,1
7.60E+21,,0,0.327466191,0,0,1,1,2,0,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,1,1,0,3,1,0,0,0
7.60E+21,,1,0.678118833,0,2,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,2,3,2,1,2,2,3
7.60E+21,,0,0.091599454,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,1,2,1,0,0,0,1,0,0
7.60E+21,,1,0.917262585,1,1,3,1,2,0,1,0,0,2,0,1,2,5,2,1,2,0,3,0,0,2,1,2,4,1,1,1,2
7.60E+21,,0,0.401825625,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,0,1,2,1,0,0
7.60E+21,,1,0.670160173,0,0,0,0,2,0,0,2,1,1,0,0,2,0,1,0,1,0,2,1,2,2,2,1,2,0,2,5,1
7.60E+21,,8,7.728571429,15,8,5,4,4,9,1,5,5,3,6,4,6,3,6,3,2,1,3,4,5,4,6,5,8,10,7,15,14
7.60E+21,,1,0.918272283,2,1,3,1,2,0,0,0,0,2,3,1,0,2,0,2,1,0,0,1,1,3,4,5,2,0,2,2,3
7.60E+21,,1,0.83759255,0,0,0,0,1,1,2,1,1,2,1,0,1,1,3,4,5,1,1,0,4,0,2,2,0,1,1,0,1
7.60E+21,,1,0.930199989,1,0,2,0,0,0,0,1,2,1,0,1,2,4,2,0,4,0,5,1,3,6,4,1,0,2,1,2,2
7.60E+21,,0,0.444689597,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0,3,4,3,1
7.60E+21,,0,0.407709986,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,2,0,2,1,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.473670087,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,3,1,0,2,3,1,2,1,1
7.60E+21,,0,0.175264463,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.60E+21,,0,0.496633068,0,0,0,2,1,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0
7.60E+21,,2,1.673214286,1,1,2,1,1,4,1,2,1,2,1,3,1,4,2,5,3,5,6,5,6,7,2,2,1,4,2,1,5
7.60E+21,,1,0.956488095,0,1,0,3,1,0,2,1,3,2,1,3,3,1,4,3,7,2,3,4,1,2,3,1,1,0,1,2,0
7.60E+21,,0,0.005139119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.60E+21,,1,0.722190097,1,2,0,0,0,1,1,2,0,2,0,0,3,0,0,1,1,1,1,1,2,0,1,2,1,0,1,1,1
7.60E+21,,0,0.38759075,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,1,0,2
7.60E+21,,1,0.657738095,0,0,0,1,1,1,0,1,1,0,0,2,1,2,1,2,1,1,2,5,3,2,1,2,0,0,3,1,4
7.60E+21,,1,0.594285714,1,1,0,2,0,0,0,0,0,1,2,1,1,2,2,2,2,3,0,4,5,3,2,2,4,0,1,2,1
7.60E+21,,0,0.373223123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,1,2,0,1,1,0
7.60E+21,,0,0.251322178,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0,0,0,1
7.60E+21,,1,1.167032967,3,0,2,0,1,2,0,1,2,3,1,0,1,0,2,2,0,0,0,1,1,1,0,1,0,0,3,2,0
7.60E+21,,4,3.605714286,5,4,5,3,3,2,4,2,3,5,3,3,3,2,5,5,6,7,5,7,8,5,11,6,3,8,8,7,4
7.60E+21,,2,1.614081633,2,2,1,1,0,2,1,1,1,4,3,0,0,3,0,3,2,5,2,6,2,5,4,4,2,4,3,4,4
7.60E+21,,1,0.599009546,0,0,0,0,0,0,0,1,0,0,2,1,1,3,0,1,0,2,0,3,2,1,2,4,3,4,1,0,0
7.60E+21,,1,0.7173214,1,1,0,0,0,1,2,2,1,0,0,0,2,3,1,3,1,0,0,3,1,2,2,1,3,1,2,0,2
7.60E+21,,1,1.231785714,2,0,3,1,1,2,3,1,4,1,3,2,0,1,1,5,0,5,2,3,1,3,6,3,2,6,2,2,3
7.60E+21,,1,1.47,3,0,1,1,0,1,5,2,0,5,5,4,2,2,2,3,3,4,5,3,6,4,2,6,2,2,6,4,4
7.60E+21,,0,0.197787707,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
7.60E+21,,0,0.136489858,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
7.60E+21,,0,0.375271499,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,2,2,0,3,2,1,1,0,2,0,1
7.60E+21,,0,0.128249856,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
7.60E+21,,1,0.757039862,0,0,0,2,3,0,1,0,1,0,1,0,0,2,0,2,1,2,2,1,3,4,2,1,1,0,0,0,1
7.60E+21,,0,0.37833899,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,4,2,0,2,1,0
7.60E+21,,0,0.004485905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7.60E+21,,0,0.049610809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0
7.60E+21,,1,0.779271659,0,2,0,1,2,0,2,3,0,2,3,2,1,3,2,0,2,2,2,3,3,2,1,4,2,1,1,1,0
7.60E+21,,0,0.354239561,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,1,1,2,3,1,1,6,1,0,0,1,1,1,2
7.60E+21,,0,0.263231457,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0
7.60E+21,,1,0.556167075,1,0,0,0,3,0,0,2,1,1,0,0,2,1,2,2,0,2,2,0,1,2,4,3,1,4,4,1,0
7.60E+21,,2,1.595900621,1,1,1,1,0,2,2,3,1,2,2,2,3,2,1,3,6,3,5,4,2,3,2,6,3,4,4,4,2
7.60E+21,,1,0.567619697,0,1,0,0,1,0,1,1,0,0,1,1,0,3,1,1,2,0,1,0,2,1,3,1,3,3,1,3,3
7.60E+21,,0,0.073723653,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
7.60E+21,,2,1.525714286,2,1,2,5,4,2,0,1,2,0,3,1,0,0,0,4,2,1,1,4,0,4,0,3,2,2,1,3,2
7.60E+21,,0,0.468395919,0,1,1,0,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2,0,1
7.60E+21,,0,0.493175991,0,1,0,0,0,2,0,1,0,1,3,0,1,1,1,1,0,1,1,2,1,3,0,1,0,3,1,1,0
7.60E+21,,1,1.097435993,0,2,2,0,3,1,1,0,1,2,0,0,0,2,0,4,0,3,1,5,2,1,1,2,0,1,1,4,1
7.60E+21,,0,0.446854549,1,1,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,2,3,1,2,0,1,2,4
7.60E+21,,0,0.339698062,0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,0,0,2,0,1,0,2,1,0,0,0,2,0,0
7.60E+21,,0,0.071199429,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
7.60E+21,,3,2.724285714,5,3,1,7,4,2,1,3,4,3,2,3,2,3,1,5,3,7,7,5,9,7,3,7,2,4,2,5,7
7.60E+21,,0,0.259979789,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
7.60E+21,,1,0.623514961,1,2,1,0,2,0,1,0,1,1,1,1,2,2,2,0,4,1,1,4,4,0,0,1,0,0,0,2,1
7.60E+21,,1,1.132727273,0,0,0,1,2,2,0,0,0,2,3,2,0,1,1,1,2,4,2,3,2,3,5,3,4,7,1,4,3
7.60E+21,,0,0.311483446,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,2,1,1,1,0,1,0
7.60E+21,,0,0.254798701,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3
7.60E+21,,1,0.757708396,0,0,1,0,1,0,1,1,2,1,2,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,1
7.60E+21,,2,1.514285714,1,4,0,2,2,4,0,0,4,0,1,3,1,4,2,2,3,1,5,2,2,5,3,5,2,6,8,4,5
7.60E+21,,1,0.627717497,0,0,0,0,3,0,2,2,2,1,1,3,0,2,0,2,2,1,1,1,3,0,2,1,0,0,1,1,0
7.60E+21,,0,0.302681127,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,2,0,1,2,0
7.60E+21,,2,1.855714286,0,3,2,3,3,2,2,2,2,3,2,1,4,2,2,5,2,5,1,5,2,3,1,2,3,3,4,4,3
7.60E+21,,1,0.976934986,1,1,0,1,1,3,1,1,0,0,0,2,2,2,0,3,2,4,2,1,2,0,1,1,1,0,6,0,0
7.60E+21,,0,0.426746433,0,1,1,0,0,1,2,1,0,0,0,0,0,1,2,0,0,1,1,3,3,1,1,0,2,1,0,1,0
7.60E+21,,0,0.432753485,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,2,2,1,0,0
7.60E+21,,0,0.314929229,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,2,2,0,1,3
7.60E+21,,0,0.36453931,0,0,0,0,0,1,1,1,0,1,1,0,2,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1
7.60E+21,,3,3.267142857,0,5,4,3,2,2,4,3,4,4,6,3,1,6,3,7,7,5,5,11,11,11,7,10,7,2,4,5,5
7.60E+21,,1,0.965851876,3,0,1,1,1,1,2,1,1,1,0,0,0,1,2,2,3,0,1,2,2,2,1,1,1,3,2,3,1
7.60E+21,,0,0.177381311,0,0,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
7.60E+21,,1,1.107697694,2,2,2,0,0,1,2,0,1,1,1,3,4,0,1,4,2,1,2,2,2,4,0,3,1,0,2,6,2
7.60E+21,,0,0.141222393,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
7.60E+21,,1,1.202785714,0,0,0,3,1,2,1,1,0,1,0,2,0,0,0,3,2,3,1,1,2,1,6,3,4,1,3,1,3
7.60E+21,,0,0.223797701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7.60E+21,,0,0.138060162,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
7.60E+21,,0,0.468142569,0,1,1,1,0,0,2,2,0,0,0,1,0,0,0,0,1,2,3,0,1,0,1,0,0,0,0,0,0
7.60E+21,,0,0.491502411,1,0,0,2,0,1,0,3,0,1,1,0,0,1,1,2,0,1,3,0,3,2,1,0,2,1,0,0,0
7.60E+21,,0,0.141615305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
7.60E+21,,1,1.47,2,0,0,2,3,1,3,4,3,4,3,2,5,2,5,5,1,1,6,5,6,1,2,2,3,2,4,1,1
7.60E+21,,0,0.034110947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
7.60E+21,,0,0.181611382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.60E+21,,0,0.427887659,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,2,0,1,1,0,0,0,3,2,0,1,0
7.60E+21,,0,0.229934261,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7.60E+21,,1,0.801614872,0,1,0,1,0,1,0,1,0,0,1,0,1,1,3,0,2,0,0,5,0,3,2,2,2,1,1,4,3
7.60E+21,,2,1.872857143,1,3,1,3,2,2,1,1,1,6,3,3,4,1,3,4,3,9,1,1,4,3,7,5,1,4,4,4,2
7.60E+21,,3,2.554285714,2,3,3,2,2,4,5,2,4,2,3,5,1,6,5,4,6,1,2,9,5,9,5,4,6,6,4,8,1
7.60E+21,,5,4.857142857,6,4,6,8,5,6,5,6,9,2,5,9,4,8,3,9,3,7,6,14,16,11,7,7,5,10,4,7,10
7.60E+21,,0,0.235691893,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,2,1,1,2
7.60E+21,,3,2.88,3,2,5,2,0,3,4,1,1,3,6,0,2,0,3,5,3,4,2,6,5,7,3,5,1,1,7,7,6
7.60E+21,,1,0.935236353,1,0,0,2,0,1,1,1,2,0,0,2,0,2,1,1,2,2,1,2,0,5,3,1,4,3,1,2,0
7.60E+21,,0,0.36919529,0,3,1,0,0,0,0,0,0,2,1,0,3,1,2,0,1,1,1,0,1,2,0,1,1,0,1,2,0
7.60E+21,,1,0.7826998,2,2,0,1,1,2,0,1,1,2,0,1,0,0,1,1,2,4,2,3,1,3,2,1,1,5,3,2,5
7.60E+21,,1,0.899515306,1,1,1,3,3,1,0,0,2,1,0,0,0,1,0,1,1,0,2,0,1,1,1,3,3,6,4,2,1
7.60E+21,,1,0.701523767,1,1,1,0,0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,1,1,3,3,1,1,2,0,3,4
7.60E+21,,1,0.522009052,1,1,1,0,0,0,0,1,1,0,2,1,2,0,2,4,1,2,2,2,2,3,2,2,2,1,2,0,1
7.60E+21,,0,0.132709898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0
7.60E+21,,1,0.840311531,1,2,2,0,0,1,1,0,0,1,1,1,0,2,0,3,0,1,4,0,0,1,3,0,3,3,3,0,4
7.60E+21,,0,0.068831239,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,2,0,0,2,0,0,0,0,0,1,0
7.60E+21,,0,0.499357761,0,1,0,0,1,0,0,1,0,0,2,0,4,0,1,0,0,0,1,1,2,1,3,3,1,1,0,3,0
7.60E+21,,1,0.554025761,0,0,1,0,0,0,2,1,1,0,1,1,1,2,1,1,1,3,0,2,1,0,0,1,1,0,1,0,0
7.60E+21,,1,0.576647123,1,0,1,3,1,0,0,0,0,2,0,0,0,1,0,1,0,0,2,1,1,0,1,1,1,3,2,1,3
7.60E+21,,0,0.362245864,1,0,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,1,2,1,1,1,0,2
7.60E+21,,1,0.539403417,0,0,2,0,0,0,1,0,0,2,0,2,1,0,0,1,3,2,2,1,2,1,2,0,2,1,0,1,1
7.60E+21,,0,0.46467012,1,1,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,3,2,1,1,1,2,1,2,3,3,1,3
7.60E+21,,1,0.66355647,2,0,0,0,0,1,1,0,0,1,1,2,2,1,2,0,1,2,1,1,1,0,1,0,0,0,3,3,0
7.60E+21,,1,1.328571429,1,0,1,0,2,4,2,5,1,6,2,2,6,3,2,0,5,2,5,1,3,3,0,1,1,3,3,2,1
7.60E+21,,1,0.623743604,1,2,0,3,0,1,1,2,0,1,0,1,1,1,0,0,1,0,3,0,0,0,1,1,2,2,1,1,1
7.60E+21,,0,0.431368031,0,1,0,0,2,0,1,2,1,1,0,0,0,0,2,0,0,1,1,0,4,2,1,1,1,0,0,0,0
7.60E+21,,0,0.395506622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,0,1,2,0,2,2,3,0,1
7.60E+21,,4,3.692857143,2,3,3,5,5,5,2,8,4,4,9,10,8,8,7,9,6,7,8,13,8,16,4,9,10,7,5,11,10
7.60E+21,,2,1.674285714,3,3,0,4,3,2,3,2,2,5,4,1,2,2,3,2,4,4,3,4,4,2,3,1,1,2,6,2,2
7.60E+21,,1,0.794202081,1,1,0,0,1,0,3,0,1,0,3,0,0,0,0,1,2,1,0,1,2,2,0,4,0,2,0,0,0
7.60E+21,,1,0.708106927,1,0,1,0,1,0,1,1,1,0,3,0,0,0,1,0,1,1,4,1,1,1,2,2,2,6,3,0,3
7.60E+21,,0,0.298274879,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,2,2
7.60E+21,,0,0.391749583,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,1,1,1,1,0,1,0,1,1
7.60E+21,,0,0.384424547,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,2,1,0,1,1,0,2,2,1
7.60E+21,,1,0.716003057,3,1,1,0,0,0,0,1,1,1,2,0,1,0,0,1,0,1,2,1,1,2,1,1,2,0,0,1,1
7.60E+21,,1,0.943871839,1,1,4,0,1,1,0,2,1,0,1,0,0,0,1,1,0,2,4,0,3,2,1,3,1,6,0,0,1
7.60E+21,,1,1.042056277,0,2,1,1,2,0,1,3,1,2,2,1,1,0,1,4,0,5,1,4,5,2,0,3,1,2,2,3,2
7.60E+21,,0,0.250918723,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,1,2,1
7.60E+21,,3,2.555714286,1,1,2,2,1,1,4,2,3,1,3,3,2,3,4,3,5,1,7,6,5,7,5,7,6,8,4,1,9
7.60E+21,,1,0.961108289,2,1,0,1,2,1,1,0,4,1,0,1,0,2,1,2,2,2,4,1,1,2,1,1,2,0,0,3,2
7.60E+21,,0,0.381862506,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4,4,1,2,0,2,0,0,1,1,1
7.60E+21,,1,0.533342101,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,1,1,0,2,1,0,1,1,2,2,6
7.60E+21,,0,0.236497896,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,3,3,1,0,1,1,2
7.60E+21,,0,0.330426347,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,2,2,2,3,1,0,1,0,0,1
7.60E+21,,0,0.474165799,0,0,0,0,0,2,1,0,0,0,2,1,0,5,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0
7.60E+21,,1,0.7369993,2,1,1,2,0,1,2,0,1,1,1,0,0,1,0,1,0,0,0,2,2,1,4,2,0,1,0,1,2
7.60E+21,,0,0.260041976,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,0,0,0,1,0,1,1,2,0,0,1,0,0
7.60E+21,,0,0.00137728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.60E+21,,0,0.355203791,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,3,2
7.60E+21,,0,0.472344863,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
7.60E+21,,0,0.400151012,0,0,0,0,0,1,0,1,0,0,3,0,1,0,1,0,1,3,0,2,2,2,1,2,2,2,0,1,0
7.60E+21,,1,0.739782107,0,0,1,0,2,1,1,0,0,1,1,1,0,1,4,1,0,1,1,2,4,3,2,4,3,2,4,1,2
7.60E+21,,1,0.629351959,2,1,0,0,0,1,0,1,2,2,1,1,1,0,2,0,0,1,1,1,2,0,1,1,1,0,1,0,1
7.60E+21,,0,0.447291152,0,0,0,1,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,1,1,1,1,1,0,4,1,1,1
7.60E+21,,1,1.1272,2,2,0,0,0,1,1,4,4,1,0,0,1,1,3,2,4,0,1,0,2,0,4,2,1,0,2,3,2
7.60E+21,,1,0.613932914,0,1,0,1,0,1,1,0,0,0,2,0,2,1,0,1,2,3,2,0,0,1,1,2,2,3,2,2,1
7.60E+21,,2,1.949136578,3,1,3,0,3,2,2,4,1,1,5,4,1,6,4,2,2,1,0,4,6,4,3,1,4,1,8,5,1
7.60E+21,,1,0.693203179,1,1,0,1,0,1,1,2,1,0,0,2,0,1,1,1,0,2,0,1,4,1,3,2,0,0,2,1,0
7.60E+21,,0,0.370537863,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,0,2,2,1,2,0,3
7.60E+21,,1,0.686752029,0,1,1,0,0,0,1,0,1,0,0,1,1,2,0,0,0,1,1,0,2,2,0,1,0,0,3,2,1
7.60E+21,,1,0.698833243,0,0,0,1,2,0,1,0,0,0,0,1,0,1,0,2,0,0,2,1,4,2,2,0,1,4,0,2,2
7.60E+21,,1,1.301428571,1,1,2,2,2,1,3,2,1,1,2,1,5,3,2,0,1,6,3,4,5,2,6,2,4,3,3,4,3
7.60E+21,,0,0.334591957,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,1,0,1,0,1,0,0,0,3,1,0,1
7.60E+21,,0,0.297155562,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2
7.60E+21,,0,0.175527855,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0
7.60E+21,,0,0.340978449,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,2,3,0,0,0,0
7.60E+21,,1,0.51300665,0,1,0,1,0,1,0,1,1,2,1,0,3,1,1,2,1,1,2,0,1,3,1,2,1,1,3,0,1
7.60E+21,,0,0.231006596,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
7.60E+21,,0,0.419875728,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,2,0,2,1,3,1,0,1,2,0,1,2,2,0
7.60E+21,,1,0.720547482,0,1,1,1,0,0,1,0,2,0,0,1,1,0,2,1,0,1,1,0,5,0,1,0,0,2,1,1,2
7.60E+21,,1,0.677720357,1,1,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,3,0,3,4,1,2,1,1,6,2,2
7.60E+21,,1,1.059323308,0,3,1,4,0,2,1,1,3,2,0,2,1,3,2,0,1,0,1,1,1,1,1,1,2,0,2,0,1
7.60E+21,,0,0.17731022,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0
7.60E+21,,0,0.281885391,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7.60E+21,,0,0.473987253,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,2,2,1,0,1,2,1,0,0,2,2,0,3
7.60E+21,,0,0.417335519,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
7.60E+21,,0,0.113027181,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0
7.60E+21,,2,2.10863354,1,3,2,3,2,1,3,4,3,1,2,2,2,3,3,1,2,0,3,2,6,6,6,4,6,10,5,5,4
